operator_tier_label,level,body_zone_rank,body_zone_percentile,body_zone_band_median,body_zone_band_size,troop_id,troop_name,culture,default_group,tree_tier,roster_count,body_slot_armor,body_zone_armor,arm_zone_armor,head_zone_armor,leg_zone_armor,shield_hp,shield_armor,body_item_ids,evidence_basis,empirical
T4,21,93,47.43,40,175,umber_man_at_arms,Umber Man at Arms,battania,Infantry,4,2,38,38,34,37,29,500,1,umber_armor2,xml_structural,false
T4,21,93,47.43,40,175,cerwyn_axeman,Cerwyn Axeman,battania,Infantry,4,1,38,38,31,38,30,520,1,cerwin_armor,xml_structural,false
T4,21,93,47.43,40,175,clegane_man_at_arms,Clegane Man at Arms,vlandia,Infantry,4,2,38,38,30,37,30,500,1,gold_cloak_armor,xml_structural,false
T4,21,93,47.43,40,175,dondarion_man_at_arms,Dondarrion Man at Arms,stormlands,Infantry,4,1,38,38,30,37,33,300,10,dondarion_leather,xml_structural,false
T4,21,93,47.43,40,175,ibbenese_hunter,Ibbenese Hunter,ibbenese,Ranged,4,1,38,38,30,35,31,0,0,ibb_armor,xml_structural,false
T4,21,93,47.43,40,175,norvos_axeman,Norvoshi Axeman,norvos,Infantry,4,1,38,38,30,35,30,215,1,norvos_armor,xml_structural,false
T4,21,93,47.43,40,175,norvos_spearman,Norvoshi Spearman,norvos,Infantry,4,1,38,38,30,35,30,250,1,norvos_armor,xml_structural,false
T4,21,93,47.43,40,175,qartheen_elite_archer,Qarthene Veteran Archer,qartheen,Ranged,4,1,38,38,25,37,22,0,0,qarth_armor,xml_structural,false
T4,21,93,47.43,40,175,stormlands_crossbowman,Stormlands Crossbowman,stormlands,Ranged,4,1,38,38,15,37,31,0,0,stormlands_armor,xml_structural,false
T4,21,93,47.43,40,175,stormlands_elite_archer,Stormlands Elite Archer,stormlands,Ranged,4,1,38,38,15,37,20,0,0,stormlands_armor,xml_structural,false
T4,21,93,47.43,40,175,umber_archer,Umber Archer,battania,Ranged,4,1,38,38,11,37,29,0,0,umber_armor2,xml_structural,false
T4,21,93,47.43,40,175,cerwyn_archer,Cerwyn Archer,battania,Ranged,4,1,38,38,10,38,30,0,0,cerwin_armor,xml_structural,false
T4,21,93,47.43,40,175,norvos_elite_archer,Norvoshi Elite Archer,norvos,Ranged,4,1,38,38,10,31,30,0,0,norvos_armor,xml_structural,false
T4,21,93,47.43,40,175,skag_archer,Skagosi Archer,skagosi,Ranged,4,1,38,38,10,37,31,0,0,skagosi_armor,xml_structural,false
T4,21,93,47.43,40,175,dondarion_bowman,Dondarrion Bowman,stormlands,Ranged,4,1,38,38,9,36,33,0,0,dondarion_leather,xml_structural,false
T4,21,93,47.43,40,175,clegane_archer,Clegane Archer,vlandia,Ranged,4,1,38,38,8,37,30,0,0,gold_cloak_armor,xml_structural,false
T4,21,93,47.43,40,175,lyseni_archer,Lyseni Archer,lyseni,Ranged,4,1,38,38,8,33,32,0,0,lyseni_armor,xml_structural,false
T4,21,110,37.71,40,175,legion_of_the_betrayed_tier_3,Triarii,empire,Infantry,3,2,30,37,40,45,37,530,1,empire_legion_a,xml_structural,false
T4,21,110,37.71,40,175,freefolk_berzerker,Free Folk Berzerker,freefolk,Infantry,4,1,37,37,33,30,33,0,0,wildling_armor2,xml_structural,false
T4,21,110,37.71,40,175,freefolk_sharpshooter,Free Folk Sharpshooter,freefolk,Ranged,4,1,37,37,33,25,33,0,0,wildling_armor2,xml_structural,false
T4,21,110,37.71,40,175,freefolk_shieldman,Free Folk Shieldman,freefolk,Infantry,4,1,37,37,33,30,33,420,9,wildling_armor2,xml_structural,false
T4,21,110,37.71,40,175,freefolk_spearman,Free Folk Spearman,freefolk,Infantry,4,1,37,37,33,30,33,300,4,wildling_armor2,xml_structural,false
T4,21,110,37.71,40,175,reach_hacker,Reach Man at Arms,reach,Infantry,4,1,37,37,31,37,31,370,1,reach_armor2,xml_structural,false
T4,21,110,37.71,40,175,martell_archer,Martell Archer,aserai,Ranged,4,1,37,37,29,36,30,0,0,dorne_armor1,xml_structural,false
T4,21,110,37.71,40,175,nightswatch_defender,Night's Watch Defender,nightswatch,Infantry,4,1,37,37,29,20,29,225,1,nightswatch_armor2,xml_structural,false
T4,21,110,37.71,40,175,frey_man_at_arms,Frey Man at Arms,river,Infantry,4,1,37,37,27,30,29,205,10,frey_armor,xml_structural,false
T4,21,110,37.71,40,175,frey_veteran_crossbowman,Frey Veteran Crossbowman,river,Ranged,4,1,37,37,27,28,29,0,0,frey_armor,xml_structural,false
T4,21,110,37.71,40,175,tully_archer,Tully Archer,river,Ranged,4,1,37,37,13,35,25,0,0,riverlands_armor,xml_structural,false
T4,21,121,31.43,40,175,aserai_infantry,Aserai Infantry,aserai,Infantry,4,3,36,36,31,35,12,350,1,leather_strips_over_padded_robe,xml_structural,false
T4,21,121,31.43,40,175,celtigar_archer,Celtigar Archer,dragonstone,Ranged,4,1,36,36,30,36,29,0,0,celtigar_armor,xml_structural,false
T4,21,121,31.43,40,175,grafton_crossbowman,Grafton Archer,vale,Ranged,4,1,36,36,10,36,30,0,0,grafton_armor,xml_structural,false
T4,21,121,31.43,40,175,westerling_archer,Westerling Archer,vlandia,Ranged,4,1,36,36,10,36,31,0,0,westerling_armor,xml_structural,false
T4,21,121,31.43,40,175,dayne_archer,Dayne Archer,aserai,Ranged,4,1,36,36,8,34,29,0,0,dayne_armor3,xml_structural,false
T4,21,121,31.43,40,175,lannister_archer,Lannister Archer,vlandia,Ranged,4,1,25,36,8,26,27,0,0,west_archer_armor,xml_structural,false
T4,21,127,28,40,175,lakepike_tier_3,Lake Rat Wrecker ,sturgia,Infantry,3,4,31.25,35.75,34.25,42.75,36.50,500,9,decorated_nordic_hauberk;nordic_hauberk;nordic_sloven_over_mail,xml_structural,false
T4,21,128,27.43,40,175,ghiscari_elite_archer,Ghiscari Elite Archer,ghiscari,Ranged,4,1,35,35,25,29,28,0,0,ghiscari_armor,xml_structural,false
T4,21,128,27.43,40,175,ghiscari_unsullied_hoplite,Ghiscari Legionnaire,ghiscari,Infantry,3,1,35,35,25,36,28,300,1,ghiscari_armor,xml_structural,false
T4,21,130,26.29,40,175,aserai_mameluke_guard,Aserai Mamluke Guard,aserai,Infantry,4,3,25,34,31,38,36,0,0,aserai_armor_02,xml_structural,false
T4,21,130,26.29,40,175,blackwood_archer,Blackwood Archer,river,Ranged,4,1,34,34,31,36,31,0,0,blackwood_armor3,xml_structural,false
T4,21,130,26.29,40,175,bolton_elite_archer,Bolton Veteran Archer,battania,Ranged,4,1,34,34,30,31,29,0,0,bolton_armor,xml_structural,false
T4,21,130,26.29,40,175,tarth_crossbowman,Tarth Crossbowman,stormlands,Ranged,4,1,34,34,9,33,30,0,0,tarth_armor,xml_structural,false
T4,21,134,24,40,175,khuzait_spear_infantry,Khuzait Spear Infantry,khuzait,Infantry,4,3,24,33,26,32,16,510,1,leather_lamellar_armor,xml_structural,false
T4,21,134,24,40,175,battanian_picked_warrior,Battanian Picked Warrior,battania,Infantry,4,3,31,33,22,44,19,410,1,battania_woodland_chainmail,xml_structural,false
T4,21,136,22.86,40,175,tarly_crossbowman,Tarly Crossbowman,reach,Ranged,4,1,32,32,31,35,14,0,0,tarly_light_armor2,xml_structural,false
T4,21,136,22.86,40,175,hidden_hand_tier_3,Puppeteer,empire,Infantry,3,3,29,32,28,46,32,176.67,0.33,banded_leather_over_mail,xml_structural,false
T4,21,136,22.86,40,175,vlandian_billman,Vlandian Billman,vlandia,Infantry,4,3,30,32,19.67,36,20,0,0,nordic_sloven_over_mail,xml_structural,false
T4,21,139,21.14,40,175,dragonstone_archer,Dragonstone Archer,dragonstone,Ranged,4,1,28,31,13,2,14,0,0,dragonstone_gambeson,xml_structural,false
T4,21,140,20.57,40,175,sturgian_archer,Sturgian Archer,sturgia,Ranged,4,3,26,30,23,40.33,21,0,0,northern_lamellar_armor,xml_structural,false
T4,21,141,20,40,175,company_of_the_boar_tier_3,Boar Champion,vlandia,Ranged,3,1,24,29,34,28,19,750,1,veteran_mercenary_armor,xml_structural,false
T4,21,142,19.43,40,175,greyjoy_archer,Greyjoy Archer,sturgia,Ranged,4,1,28,28,33,35,30,0,0,greyjoy_gambeson,xml_structural,false
T4,21,142,19.43,40,175,harlaw_archer,Harlaw Archer,sturgia,Ranged,4,1,28,28,33,41,29,0,0,harlaw_gambeson,xml_structural,false
T4,21,142,19.43,40,175,mallister_archer,Mallister Archer,river,Ranged,4,1,28,28,33,38,30,0,0,mallister_armor,xml_structural,false
T4,21,142,19.43,40,175,nightswatch_elite_crossbowman,Night's Watch Elite Crossbowman,nightswatch,Ranged,4,1,28,28,33,9,29,0,0,nightswatch_gambeson,xml_structural,false
T4,21,142,19.43,40,175,velaryon_crossbowman,Velaryon Crossbowman,dragonstone,Ranged,4,1,28,28,33,38,27,0,0,vale_gambeson,xml_structural,false
T4,21,142,19.43,40,175,imperial_crossbowman,Imperial Crossbowman,empire,Ranged,4,3,26,28,20.67,29.33,18,0,0,imperial_mail_vest,xml_structural,false
T4,21,142,19.43,40,175,baratheon_archer,Baratheon Archer,stormlands,Ranged,4,1,28,28,16,26,28,0,0,baratheon_gambeson,xml_structural,false
T4,21,142,19.43,40,175,arryn_archer,Arryn Archer,vale,Ranged,4,1,28,28,12,30,29,0,0,arryn_gambeson,xml_structural,false
T4,21,142,19.43,40,175,glover_archer,Glover Archer,battania,Ranged,4,1,28,28,12,36,28,0,0,west_gambeson,xml_structural,false
T4,21,142,19.43,40,175,myrish_archer,Myrish Archer,myrish,Ranged,4,1,28,28,12,20,12,0,0,myr_light_armor,xml_structural,false
T4,21,142,19.43,40,175,reach_elite_archer,Reach Elite Archer,reach,Ranged,4,1,28,28,12,30,14,0,0,reach_gambeson,xml_structural,false
T4,21,142,19.43,40,175,river_elite_archer,Riverlands Elite Archer,river,Ranged,4,1,28,28,12,8,14,0,0,riverlands_gambeson,xml_structural,false
T4,21,142,19.43,40,175,royce_archer,Royce Archer,vale,Ranged,4,1,28,28,12,36,29,0,0,stormlands_gambeson,xml_structural,false
T4,21,142,19.43,40,175,stark_archer,Stark Longbowman,battania,Ranged,4,1,28,28,12,36,28,0,0,stark_gambeson,xml_structural,false
T4,21,142,19.43,40,175,summer_veteran_bowman,Summer Isles Archer,summer,Ranged,4,1,28,28,12,32,12,0,0,step_gambeson4,xml_structural,false
T4,21,142,19.43,40,175,tyrell_bowman,Tyrell Longbowman,reach,Ranged,4,1,28,28,12,37,28,0,0,reach_gambeson,xml_structural,false
T4,21,142,19.43,40,175,tyroshi_archer,Tyroshi Archer,tyroshi,Ranged,4,1,28,28,12,33,12,0,0,tyr_light_armor,xml_structural,false
T4,21,142,19.43,40,175,vale_elite_archer,Vale Elite Archer,vale,Ranged,4,1,28,28,12,11,12,0,0,vale_gambeson,xml_structural,false
T4,21,142,19.43,40,175,sturgian_berzerker,Sturgian Line Breaker,sturgia,Infantry,1,3,28,28,10.67,49,13,0,0,nordic_lamellar_vest,xml_structural,false
T4,21,142,19.43,40,175,manderly_archer,Manderly Archer,battania,Ranged,4,1,28,28,10,38,30,0,0,manderly_leather_armor,xml_structural,false
T4,21,142,19.43,40,175,qohorik_archer,Qohorik Archer,qohorik,Ranged,4,1,28,28,9,37,29,0,0,qohorik_armor4,xml_structural,false
T4,21,163,7.43,40,175,vlandian_swordsman,Vlandian Swordsman,vlandia,Infantry,4,3,25,27,20.67,24.67,36,346.67,4,mail_shirt,xml_structural,false
T4,21,164,6.86,40,175,wolfskins_tier_3,Chosen Wolf,battania,Ranged,3,2,12,26,15,16,9,370,1,bandit_fur_b,xml_structural,false
T4,21,165,6.29,40,175,brotherhood_of_woods_tier_3,Arboreal,vlandia,Ranged,3,1,22,25,9,20,10,0,0,leather_and_iron_plate_armor,xml_structural,false
T4,21,165,6.29,40,175,sarnor_elite_archer,Sarnori Elite Archer,sarnor,Ranged,4,1,25,25,6,36,21,0,0,sarnor_tunic,xml_structural,false
T4,21,167,5.14,40,175,cursed_wight,Cursed Wight,whitewalker,Infantry,4,2,24,24,26,21.50,12,0,0,wight_armor2,xml_structural,false
T4,21,168,4.57,40,175,empire_marine_t4,Imperial Coast Guard,empire,Infantry,2,3,20.67,21.67,8.33,9,29.67,500,1,basic_imperial_leather_armor;eastern_studded_leather,xml_structural,false
T4,21,169,4,40,175,battanian_marine_t4,Battanian River Raider,battania,Infantry,1,3,20,21,18,22,13,250,1,battanian_chainmail_armor_a,xml_structural,false
T4,21,170,3.43,40,175,sturgia_marine_t4,Sturgian Veteran Shipman,sturgia,Infantry,2,3,19.33,20.33,20.67,37,29.33,320,1,leather_and_iron_plate_armor;northern_leather_tabard,xml_structural,false
T4,21,171,2.86,40,175,tigercloak_archer,Volantene Archer,volantine,Ranged,4,1,20,20,5,35,25,0,0,volantis_tunic,xml_structural,false
T4,21,172,2.29,40,175,vlandian_marine_t4,Vlandian Seasoned Seafarer,vlandia,Ranged,1,3,16.67,19.67,12,32,13.67,370,1,padded_coat;sleeveless_padded_coat,xml_structural,false
T4,21,173,1.71,40,175,aserai_marine_t4,Aserai Veteran Sailor,aserai,Ranged,1,3,18.67,18.67,12,23.33,32.33,350,1,desert_padded_cloth;ringed_desert_armor,xml_structural,false
T4,21,174,1.14,40,175,imperial_veteran_archer,Imperial Veteran Archer,empire,Ranged,4,3,18,18,24,27.33,14,0,0,eastern_studded_leather,xml_structural,false
T4,21,175,0.57,40,175,embers_of_flame_tier_3,Blaze,empire,Infantry,3,1,5,13,32,39,14,0,0,monk_robe,xml_structural,false
