troop_id,tree_root_id,upgrade_depth,tree_tier,upgrade_path,line_status,line_status_corrected,name,level,occupation,culture,default_group,has_upgrade_targets
mp_shock_infantry_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Menavlion Infantry,25.0,Soldier,empire,Infantry,False
mp_shock_infantry_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Berserker,25.0,Soldier,sturgia,Infantry,False
mp_shock_infantry_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Berserker,25.0,Soldier,sturgia,Infantry,False
mp_shock_infantry_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Voulgier,25.0,Soldier,vlandia,Infantry,False
mp_shock_infantry_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Voulgier,25.0,Soldier,vlandia,Infantry,False
mp_skirmisher_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Skirmisher,10.0,Soldier,aserai,Infantry,False
mp_skirmisher_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Skirmisher,10.0,Soldier,aserai,Infantry,False
mp_skirmisher_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Wildling,10.0,Soldier,battania,Infantry,False
mp_skirmisher_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Wildling,10.0,Soldier,battania,Infantry,False
mp_skirmisher_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Recruit,10.0,Soldier,empire,Infantry,False
mp_skirmisher_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Recruit,10.0,Soldier,empire,Infantry,False
mp_skirmisher_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Brigand,10.0,Soldier,sturgia,Infantry,False
mp_skirmisher_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Brigand,10.0,Soldier,sturgia,Infantry,False
nord_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Nord Militia Archer,11.0,Soldier,nord,Ranged,False
nord_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Nord Militia Spearman,11.0,Soldier,nord,Infantry,False
nord_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Nord Militia Veteran Archer,16.0,Soldier,nord,Ranged,False
nord_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Nord Militia Veteran Spearman,16.0,Soldier,nord,Infantry,False
regular_fighter,,,,,special_or_unlinked,special_or_unlinked,Regular Fighter,11.0,Soldier,empire,Infantry,False
sturgian_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Sturgian Militia Archer,11.0,Soldier,sturgia,Ranged,False
sturgian_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Sturgian Militia Spearman,11.0,Soldier,sturgia,Infantry,False
sturgian_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Sturgian Militia Veteran Archer,16.0,Soldier,sturgia,Ranged,False
sturgian_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Sturgian Militia Veteran Spearman,16.0,Soldier,sturgia,Infantry,False
sturgian_shock_troop,,,,,special_or_unlinked,special_or_unlinked,Sturgian Heavy Spearman,26.0,Soldier,sturgia,Infantry,False
sturgian_veteran_warrior,,,,,special_or_unlinked,special_or_unlinked,Sturgian Heavy Axeman,26.0,Soldier,sturgia,Infantry,False
sword_sister,,,,,special_or_unlinked,special_or_unlinked,Sword Sister,21.0,Soldier,empire,Infantry,False
tutorial_npc_advanced_melee_easy,,,,,special_or_unlinked,special_or_unlinked,Training Master,15.0,Soldier,battania,Infantry,False
tutorial_npc_advanced_melee_normal,,,,,special_or_unlinked,special_or_unlinked,Training Master,4.0,Soldier,battania,Infantry,False
tutorial_npc_basic_melee,,,,,special_or_unlinked,special_or_unlinked,Training Master,10.0,Soldier,battania,Infantry,False
tutorial_npc_mounted_ai,,,,,special_or_unlinked,special_or_unlinked,Training Master,4.0,Soldier,battania,Infantry,False
tutorial_placeholder_volunteer,,,,,special_or_unlinked,special_or_unlinked,Headman's Troop,21.0,Soldier,empire,Cavalry,False
veteran_fighter,,,,,special_or_unlinked,special_or_unlinked,Veteran Fighter,16.0,Soldier,empire,Infantry,False
vlandian_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Vlandian Militia Crossbowman,11.0,Soldier,vlandia,Ranged,False
vlandian_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Vlandian Militia Spearman,11.0,Soldier,vlandia,Infantry,False
vlandian_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Vlandian Militia Veteran Crossbowman,16.0,Soldier,vlandia,Ranged,False
vlandian_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Vlandian Militia Veteran Spearman,16.0,Soldier,vlandia,Infantry,False
vlandian_sharpshooter,,,,,special_or_unlinked,special_or_unlinked,Vlandian Sharpshooter,26.0,Soldier,vlandia,Ranged,False
