troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,unresolved_item_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
mallister_recruit,Mallister Recruit,river,6.000000,Infantry,infantry,1,0.000000,0.000000,37.000000,9.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,13.955224,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,9.768657,9.222333,648,648,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mallister_rider,Mallister Horseman,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,30.700000,280.000000,8.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,11.571255,53.846154,80.000000,29.166667,5.000000,51.688746,15.000000,24.195884,26.025582,155,153,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
manderly_archer,Manderly Archer,battania,21.000000,Ranged,infantry,1,0.000000,0.000000,106.000000,30.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,20.000000,90.000000,45.820896,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,32.074627,31.993035,462,423,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
manderly_man_at_arms,Manderly Man at Arms,battania,21.000000,Infantry,infantry,1,1.000000,0.000000,157.000000,43.650000,360.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,90.000000,100.000000,65.149254,69.230769,52.941176,0.000000,0.000000,40.740741,33.333333,64.744749,59.203207,99,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
manderly_veteran_archer,Manderly Veteran Archer,battania,26.000000,Ranged,infantry,1,0.000000,0.000000,121.000000,38.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,120.000000,20.000000,120.000000,58.134328,0.000000,0.000000,0.000000,0.000000,44.444444,40.000000,40.694030,40.999668,337,317,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_archer,Martell Archer,aserai,21.000000,Ranged,infantry,1,0.000000,0.000000,132.000000,35.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,15.000000,90.000000,53.582090,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,37.507463,36.339304,373,369,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_bowman,Martell Bowman,aserai,16.000000,Ranged,infantry,1,0.000000,0.000000,95.000000,34.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,15.000000,70.000000,50.820896,0.000000,0.000000,0.000000,0.000000,25.925926,23.333333,35.574627,33.385628,404,409,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_footman,Martell Footman,aserai,16.000000,Infantry,infantry,1,1.000000,0.000000,103.000000,34.450000,345.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,50.000000,80.000000,51.417910,66.346154,5.882353,0.000000,0.000000,29.629630,26.666667,49.850003,45.509632,240,244,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_horseman,Martell Horseman,aserai,26.000000,Cavalry,cavalry,1,1.000000,1.000000,164.000000,49.500000,380.000000,9.000000,45.000000,20.000000,68.000000,73.000000,20.000000,20.000000,t3_aserai_horse,resolved,,,,130.000000,140.000000,140.000000,57.369062,73.076923,90.000000,37.500000,10.000000,75.927915,35.000000,52.646070,53.209648,63,54,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_houseguard,Martell House Guard,aserai,26.000000,Infantry,infantry,1,1.000000,0.000000,170.000000,51.500000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,130.000000,110.000000,140.000000,76.865672,73.076923,52.941176,0.000000,0.000000,48.148148,46.666667,73.715472,68.453859,37,44,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_levy,Martell Levy,aserai,11.000000,Infantry,infantry,1,1.000000,0.000000,81.000000,25.550000,345.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,20.000000,50.000000,38.134328,66.346154,5.882353,0.000000,0.000000,18.518519,16.666667,40.551496,35.959715,339,376,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_recruit,Martell Recruit,aserai,6.000000,Infantry,infantry,4,0.000000,0.000000,39.500000,10.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,15.261194,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,10.682836,9.953676,628,636,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_rider,Martell Rider,aserai,21.000000,Cavalry,cavalry,1,1.000000,1.000000,142.000000,41.400000,380.000000,9.000000,40.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,100.000000,110.000000,100.000000,37.637028,73.076923,90.000000,33.333333,5.000000,52.953813,15.000000,41.446719,39.952757,97,103,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_spearman,Martell Spearman,aserai,21.000000,Infantry,infantry,1,1.000000,0.000000,164.000000,49.500000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,90.000000,110.000000,73.880597,73.076923,52.941176,0.000000,0.000000,37.037037,36.666667,71.625920,64.671106,48,72,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_veteran_archer,Martell Veteran Archer,aserai,26.000000,Ranged,infantry,1,0.000000,0.000000,142.000000,41.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,15.000000,110.000000,61.791045,0.000000,0.000000,0.000000,0.000000,40.740741,36.666667,43.253731,42.343726,314,292,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_bowmaiden,Mormont Bowmaiden,battania,31.000000,Ranged,infantry,1,0.000000,0.000000,186.000000,56.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,230.000000,200.000000,230.000000,83.731343,0.000000,0.000000,0.000000,0.000000,85.185185,76.666667,58.611940,63.074737,163,88,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_footman,Mormont Footman,battania,16.000000,Infantry,infantry,1,0.000000,0.000000,109.000000,34.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,15.000000,80.000000,51.417910,0.000000,0.000000,0.000000,0.000000,29.629630,26.666667,35.992537,34.423659,394,395,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_horseman,Mormont Horseman,battania,26.000000,Cavalry,cavalry,1,1.000000,1.000000,171.000000,51.050000,360.000000,6.000000,77.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,130.000000,130.000000,130.000000,61.144945,69.230769,60.000000,64.166667,7.500000,55.889724,30.000000,57.540421,54.621309,43,48,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_houseguard,Mormont House Guard,battania,26.000000,Infantry,infantry,1,1.000000,0.000000,171.000000,51.050000,510.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,15.000000,140.000000,76.194030,98.076923,5.882353,0.000000,0.000000,51.851852,46.666667,73.539441,68.683405,39,42,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_huntress,Mormont Huntress,battania,21.000000,Ranged,infantry,1,0.000000,0.000000,148.000000,41.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,15.000000,100.000000,62.537313,0.000000,0.000000,0.000000,0.000000,40.740741,33.333333,43.776119,42.428303,307,291,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_man_at_arms,Mormont Man at Arms,battania,21.000000,Infantry,infantry,1,1.000000,0.000000,128.000000,41.400000,510.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,15.000000,110.000000,61.791045,98.076923,5.882353,0.000000,0.000000,40.740741,36.666667,63.457351,58.506622,116,127,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_mounted_huntress,Mormont Mounted Huntress,battania,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,148.000000,41.900000,0.000000,0.000000,77.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,130.000000,140.000000,130.000000,38.855055,0.000000,0.000000,64.166667,10.000000,55.686836,30.000000,33.260861,35.177372,124,117,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_scout,Mormont Scout,battania,21.000000,Cavalry,cavalry,1,0.000000,1.000000,149.000000,42.450000,0.000000,0.000000,35.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,100.000000,100.000000,100.000000,40.194884,0.000000,0.000000,29.166667,10.000000,48.669292,15.000000,26.930775,27.911549,145,145,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_trapper,Mormont Trapper,battania,16.000000,Ranged,infantry,1,0.000000,0.000000,109.000000,34.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,15.000000,80.000000,51.417910,0.000000,0.000000,0.000000,0.000000,29.629630,26.666667,35.992537,34.423659,394,395,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_veteran_huntress,Mormont Veteran Huntress,battania,26.000000,Ranged,infantry,1,0.000000,0.000000,148.000000,41.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,15.000000,130.000000,62.537313,0.000000,0.000000,0.000000,0.000000,51.851852,43.333333,43.776119,44.539414,307,258,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_volunteer,Mormont Recruit,battania,6.000000,Infantry,infantry,4,0.000000,0.000000,38.500000,10.175000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,15.186567,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,10.630597,9.911885,630,638,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_woodswoman,Mormont Woodswoman,battania,11.000000,Infantry,infantry,1,0.000000,0.000000,86.000000,24.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,15.000000,50.000000,37.164179,0.000000,0.000000,0.000000,0.000000,18.518519,16.666667,26.014925,24.330459,528,516,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mountains_man,Mountain's Man,vlandia,31.000000,Infantry,infantry,1,0.000000,0.000000,161.000000,46.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,240.000000,5.000000,250.000000,68.880597,0.000000,0.000000,0.000000,0.000000,88.888889,83.333333,48.216418,55.795357,253,153,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mounted_kingsguard,Captain of the Kingsguard,crownlands,31.000000,Cavalry,cavalry,1,1.000000,1.000000,211.000000,63.550000,370.000000,1.000000,80.000000,60.000000,64.000000,68.000000,32.000000,32.000000,t3_vlandia_horse,resolved,,,,270.000000,250.000000,270.000000,91.595615,71.153846,10.000000,66.666667,30.000000,89.581096,100.000000,73.304218,77.601484,2,1,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mounted_priest,Norvoshi Grand Bearded Priest,norvos,31.000000,Cavalry,cavalry,1,1.000000,1.000000,185.000000,53.250000,250.000000,1.000000,65.000000,40.000000,59.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,,210.000000,220.000000,230.000000,66.504263,48.076923,10.000000,54.166667,20.000000,81.501372,80.000000,53.797003,59.187740,56,35,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_archer,Myrish Archer,myrish,21.000000,Ranged,infantry,1,0.000000,0.000000,72.000000,23.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,70.000000,80.000000,35.223881,0.000000,0.000000,0.000000,0.000000,25.925926,26.666667,24.656716,24.984632,536,509,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_artisan,Myrish Artisan of War,myrish,31.000000,Ranged,infantry,1,1.000000,0.000000,200.000000,57.900000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,210.000000,170.000000,210.000000,86.417910,86.538462,5.882353,0.000000,0.000000,77.777778,70.000000,78.388465,77.488550,16,10,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_axeman,Myrish Legionnaire,myrish,26.000000,Infantry,infantry,1,1.000000,0.000000,173.000000,52.150000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,60.000000,140.000000,77.835821,86.538462,5.882353,0.000000,0.000000,51.851852,46.666667,72.381002,67.756653,45,48,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_bowman,Myrish Bowman,myrish,16.000000,Ranged,infantry,1,0.000000,0.000000,72.000000,23.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,40.000000,70.000000,35.223881,0.000000,0.000000,0.000000,0.000000,18.518519,23.333333,24.656716,23.910558,536,523,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_cavalry,Myrish Cavalry,myrish,26.000000,Cavalry,cavalry,1,1.000000,1.000000,173.000000,52.150000,450.000000,1.000000,65.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,80.000000,130.000000,130.000000,63.824604,86.538462,10.000000,54.166667,10.000000,68.731352,30.000000,57.226405,55.654259,46,46,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_crossbowman,Myrish Crossbowman,myrish,16.000000,Ranged,infantry,1,0.000000,0.000000,129.000000,42.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,40.000000,70.000000,63.358209,0.000000,0.000000,0.000000,0.000000,29.629630,23.333333,44.350746,40.776893,303,321,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_elite_archer,Myrish Elite Archer,myrish,26.000000,Ranged,infantry,1,0.000000,0.000000,150.000000,43.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,120.000000,80.000000,120.000000,64.925373,0.000000,0.000000,0.000000,0.000000,44.444444,40.000000,45.447761,44.802653,281,256,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_elite_crossbowman,Myrish Elite Crossbowman,myrish,21.000000,Ranged,infantry,1,0.000000,0.000000,163.000000,48.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,60.000000,100.000000,71.716418,0.000000,0.000000,0.000000,0.000000,40.740741,33.333333,50.201493,47.568602,236,217,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_footman,Myrish Footman,myrish,11.000000,Infantry,infantry,1,0.000000,0.000000,72.000000,23.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,40.000000,20.000000,40.000000,35.223881,0.000000,0.000000,0.000000,0.000000,14.814815,13.333333,24.656716,22.540188,536,541,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_horseman,Myrish Horseman,myrish,21.000000,Cavalry,cavalry,1,1.000000,1.000000,150.000000,43.500000,240.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,60.000000,100.000000,100.000000,42.752741,46.153846,10.000000,29.166667,5.000000,51.199427,15.000000,35.132781,34.726168,120,122,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_master_crossbowman,Myrish Master Crossbowman,myrish,26.000000,Ranged,infantry,1,1.000000,0.000000,171.000000,48.450000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,100.000000,130.000000,72.313433,86.538462,5.882353,0.000000,0.000000,51.851852,43.333333,68.515331,64.330783,76,76,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_militia_archer,Myrish Militia Archer,myrish,11.000000,Ranged,infantry,2,0.000000,0.000000,52.000000,16.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,24.776119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.343284,13.874627,598,604,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_militia_spearman,Myrish Militia Spearman,myrish,11.000000,Infantry,infantry,2,1.000000,0.000000,61.000000,19.750000,220.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,29.477612,42.307692,5.882353,0.000000,0.000000,0.000000,0.000000,29.684102,23.747282,495,524,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_militia_veteran_archer,Myrish Militia Veteran Archer,myrish,16.000000,Ranged,infantry,2,0.000000,0.000000,61.000000,19.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,29.477612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.634328,16.507462,564,580,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_militia_veteran_spearman,Myrish Militia Veteran Spearman,myrish,16.000000,Infantry,infantry,2,1.000000,0.000000,127.000000,39.650000,360.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,59.179104,69.230769,52.941176,0.000000,0.000000,0.000000,0.000000,60.565645,48.452516,148,209,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_noble_recruit,Myrish Noble Youth,myrish,11.000000,Infantry,infantry,1,0.000000,0.000000,38.000000,9.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,50.000000,60.000000,14.029851,0.000000,0.000000,0.000000,0.000000,18.518519,20.000000,9.820896,11.708569,644,625,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_recruit,Myrish Recruit,myrish,6.000000,Infantry,infantry,1,0.000000,0.000000,34.000000,9.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,13.731343,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,9.611940,9.096959,678,678,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_soldier,Myrish Soldier,myrish,16.000000,Infantry,infantry,1,1.000000,0.000000,72.000000,23.600000,240.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,40.000000,70.000000,35.223881,46.153846,5.882353,0.000000,0.000000,25.925926,23.333333,34.475721,32.506503,413,417,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_warrior,Myrish Warrior,myrish,21.000000,Infantry,infantry,1,1.000000,0.000000,150.000000,43.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,60.000000,100.000000,64.925373,86.538462,5.882353,0.000000,0.000000,37.037037,33.333333,63.343689,57.711988,122,137,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_crossbowman,Night's Watch Crossbowman,nightswatch,16.000000,Ranged,infantry,1,0.000000,0.000000,78.000000,20.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,5.000000,60.000000,30.746269,0.000000,0.000000,0.000000,0.000000,18.518519,20.000000,21.522388,21.069762,545,548,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_defender,Night's Watch Defender,nightswatch,21.000000,Infantry,infantry,1,1.000000,0.000000,115.000000,30.250000,225.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,5.000000,100.000000,45.149254,43.269231,5.882353,0.000000,0.000000,37.037037,33.333333,40.846559,39.714284,336,334,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_elite_crossbowman,Night's Watch Elite Crossbowman,nightswatch,21.000000,Ranged,infantry,1,0.000000,0.000000,99.000000,21.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,5.000000,80.000000,32.313433,0.000000,0.000000,0.000000,0.000000,29.629630,26.666667,22.619403,23.725152,544,529,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_elite_ranger,Night's Watch Elite Ranger,nightswatch,21.000000,Ranged,infantry,1,0.000000,0.000000,133.000000,34.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,40.000000,90.000000,51.567164,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,36.097015,35.210945,391,383,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_horseman,Night's Watch Horseman,nightswatch,26.000000,Cavalry,cavalry,1,1.000000,1.000000,153.000000,47.750000,225.000000,1.000000,77.000000,50.000000,42.000000,56.000000,10.000000,10.000000,battania_horse_tournament,resolved,,,,110.000000,130.000000,130.000000,53.105968,43.269231,10.000000,64.166667,25.000000,46.544934,30.000000,48.876702,46.755855,77,86,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_master_crossbowman,Night's Watch Master Crossbowman,nightswatch,26.000000,Ranged,infantry,1,0.000000,0.000000,104.000000,26.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,5.000000,110.000000,39.402985,0.000000,0.000000,0.000000,0.000000,40.740741,36.666667,27.582090,29.806413,523,451,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_master_ranger,Night's Watch Master Ranger,nightswatch,26.000000,Ranged,infantry,1,0.000000,0.000000,163.000000,49.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,120.000000,40.000000,120.000000,73.507463,0.000000,0.000000,0.000000,0.000000,44.444444,40.000000,51.455224,49.608624,223,197,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_militia_archer,Night's Watch Militia Archer,nightswatch,11.000000,Ranged,infantry,4,0.000000,0.000000,69.000000,17.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,26.044776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.231343,14.585074,581,591,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_militia_spearman,Night's Watch Militia Spearman,nightswatch,11.000000,Infantry,infantry,4,1.000000,0.000000,83.000000,25.350000,200.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,37.835821,38.461538,5.882353,0.000000,0.000000,0.000000,0.000000,34.765618,27.812494,411,470,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_militia_veteran_archer,Night's Watch Militia Veteran Archer,nightswatch,16.000000,Ranged,infantry,4,0.000000,0.000000,78.000000,20.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,30.746269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.522388,17.217910,545,567,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,nightswatch,16.000000,Infantry,infantry,4,1.000000,0.000000,82.875000,25.306250,305.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,37.770522,58.653846,5.882353,0.000000,0.000000,0.000000,0.000000,38.758370,31.006696,360,435,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
