troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,unresolved_item_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
vale_knight,Vale Knight,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,130.000000,43.100000,280.000000,1.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,110.000000,100.000000,41.778319,53.846154,10.000000,29.166667,5.000000,49.934360,15.000000,35.799416,35.132969,115,118,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vale_lancer,Vale Lancer,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,121.000000,40.150000,280.000000,8.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,34.591961,53.846154,80.000000,29.166667,5.000000,48.179974,15.000000,35.706237,34.882987,116,120,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vale_voulgier,Vale Voulgier,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,121.000000,40.150000,280.000000,8.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,34.591961,53.846154,80.000000,29.166667,5.000000,48.179974,15.000000,35.706237,34.882987,116,120,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
grafton_rider,Grafton Rider,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,122.000000,39.900000,280.000000,8.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,33.982948,53.846154,80.000000,29.166667,5.000000,51.688746,15.000000,35.401730,34.990259,118,119,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sarnor_cavalry,Sarnori Cavalry,sarnor,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,37.250000,350.000000,1.000000,65.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,90.000000,100.000000,100.000000,27.527406,67.307692,10.000000,54.166667,0.000000,55.877790,15.000000,35.193190,35.242331,119,116,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
myrish_horseman,Myrish Horseman,myrish,21.000000,Cavalry,cavalry,1,1.000000,1.000000,150.000000,43.500000,240.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,60.000000,100.000000,100.000000,42.752741,46.153846,10.000000,29.166667,5.000000,51.199427,15.000000,35.132781,34.726168,120,122,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dragonstone_rider,Dragonstone Rider,dragonstone,21.000000,Cavalry,cavalry,1,1.000000,1.000000,136.000000,37.900000,315.000000,9.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,29.110840,60.576923,90.000000,29.166667,5.000000,51.688746,15.000000,34.475292,34.249108,121,124,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sarnor_spider,Sarnori Spider,sarnor,31.000000,Cavalry,cavalry,1,0.000000,1.000000,155.000000,46.850000,0.000000,0.000000,41.000000,40.000000,59.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,,230.000000,260.000000,230.000000,50.913520,0.000000,0.000000,34.166667,20.000000,88.518916,80.000000,34.290093,44.283966,122,91,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
norvos_cavalry,Norvoshi Cavalry,norvos,21.000000,Cavalry,cavalry,1,1.000000,1.000000,154.000000,43.700000,215.000000,1.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,90.000000,100.000000,100.000000,43.239951,41.346154,10.000000,29.166667,0.000000,55.877790,15.000000,34.155232,34.411965,123,123,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_mounted_huntress,Mormont Mounted Huntress,battania,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,148.000000,41.900000,0.000000,0.000000,77.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,130.000000,140.000000,130.000000,38.855055,0.000000,0.000000,64.166667,10.000000,55.686836,30.000000,33.260861,35.177372,124,117,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tarly_horseman,Tarly Horseman,reach,21.000000,Cavalry,cavalry,1,1.000000,1.000000,126.000000,42.700000,280.000000,1.000000,18.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,40.803898,53.846154,10.000000,15.000000,5.000000,48.179974,15.000000,32.478872,32.301095,125,126,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dondarion_horseman,Dondarrion Horseman,stormlands,21.000000,Cavalry,cavalry,1,1.000000,1.000000,117.000000,35.950000,300.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,70.000000,100.000000,100.000000,24.360536,57.692308,100.000000,29.166667,5.000000,51.688746,15.000000,32.167447,32.402832,126,125,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
qartheen_cameleer,Qartheen Cameleer,qartheen,21.000000,Cavalry,cavalry,1,1.000000,1.000000,134.000000,36.800000,360.000000,9.000000,10.000000,25.000000,44.000000,60.000000,20.000000,20.000000,camel,resolved,,,,90.000000,100.000000,100.000000,26.431181,69.230769,90.000000,8.333333,12.500000,44.981501,15.000000,31.016873,30.811649,127,129,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
lyseni_horseman,Lyseni Horseman,lyseni,21.000000,Cavalry,cavalry,1,1.000000,1.000000,135.000000,36.550000,390.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,60.000000,100.000000,100.000000,25.822168,75.000000,10.000000,29.166667,5.000000,51.199427,15.000000,30.994417,31.415476,128,128,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
qartheen_camel_rider,Qartheen Camel Rider,qartheen,16.000000,Cavalry,cavalry,1,1.000000,1.000000,122.000000,36.200000,360.000000,9.000000,10.000000,25.000000,44.000000,60.000000,20.000000,20.000000,camel,resolved,,,,70.000000,70.000000,70.000000,24.969549,69.230769,90.000000,8.333333,12.500000,39.718343,0.000000,30.286057,28.200680,129,144,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
summer_rider,Summer Isles Scout,summer,21.000000,Cavalry,cavalry,1,0.000000,1.000000,136.000000,48.200000,0.000000,0.000000,15.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,90.000000,100.000000,100.000000,54.202192,0.000000,0.000000,12.500000,5.000000,51.199427,15.000000,30.101096,30.700820,130,130,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tyroshi_horseman,Tyroshi Horseman,tyroshi,21.000000,Cavalry,cavalry,1,1.000000,1.000000,132.000000,36.000000,380.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,60.000000,100.000000,100.000000,24.482339,73.076923,10.000000,29.166667,5.000000,51.199427,15.000000,30.036041,30.648776,131,131,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
goldcloak_rider,Gold Cloak Rider,crownlands,21.000000,Cavalry,cavalry,1,1.000000,1.000000,141.000000,38.350000,280.000000,1.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,30.207065,53.846154,10.000000,29.166667,5.000000,48.179974,15.000000,30.013789,30.329029,132,134,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
glover_rider,Glover Rider,battania,21.000000,Cavalry,cavalry,1,1.000000,1.000000,142.000000,41.400000,225.000000,1.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,100.000000,100.000000,100.000000,37.637028,43.269231,10.000000,15.000000,10.000000,48.669292,15.000000,29.808899,30.214048,133,136,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
cerwyn_scout,Cerwyn Scout,battania,21.000000,Cavalry,cavalry,1,1.000000,1.000000,137.000000,37.250000,390.000000,1.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,100.000000,100.000000,100.000000,27.527406,75.000000,10.000000,15.000000,10.000000,48.669292,15.000000,29.513703,29.977892,134,137,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bracken_rider,Bracken Rider,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,118.000000,35.000000,280.000000,8.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,22.046285,53.846154,80.000000,29.166667,5.000000,51.688746,15.000000,29.433399,30.215594,135,135,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tigercloak_rider,Volantene Rider,volantine,21.000000,Cavalry,cavalry,1,1.000000,1.000000,134.000000,38.700000,360.000000,1.000000,18.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,90.000000,100.000000,100.000000,31.059683,69.230769,10.000000,15.000000,0.000000,55.877790,15.000000,29.414457,30.619345,136,132,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ibbenese_rider,Ibbenese Rider,ibbenese,21.000000,Cavalry,cavalry,1,1.000000,1.000000,134.000000,36.200000,330.000000,9.000000,10.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,90.000000,100.000000,100.000000,24.969549,63.461538,90.000000,8.333333,7.500000,50.626566,15.000000,28.920672,29.699194,137,140,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
westerling_rider,Westerling Scout,vlandia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,113.000000,34.450000,280.000000,8.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,20.706456,53.846154,80.000000,29.166667,5.000000,51.688746,15.000000,28.763484,29.679662,138,141,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
royce_rider,Royce Rider,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,141.000000,37.850000,260.000000,6.000000,18.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,100.000000,110.000000,110.000000,28.989038,50.000000,60.000000,15.000000,5.000000,49.934360,20.000000,28.494519,29.789051,139,138,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tully_rider,Tully Rider,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,119.000000,34.950000,205.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,110.000000,100.000000,21.924482,39.423077,100.000000,29.166667,5.000000,53.443132,15.000000,28.209036,29.411542,140,142,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
karstark_outrider,Karstark Outrider,battania,21.000000,Cavalry,cavalry,1,1.000000,1.000000,136.000000,37.600000,225.000000,1.000000,35.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,90.000000,100.000000,120.000000,28.380024,43.269231,10.000000,29.166667,10.000000,48.669292,25.000000,28.013730,29.777913,141,139,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
qohorik_rider,Qohorik Rider,qohorik,16.000000,Cavalry,cavalry,1,1.000000,1.000000,123.000000,31.250000,380.000000,9.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,30.000000,70.000000,70.000000,12.911084,73.076923,90.000000,29.166667,0.000000,50.614632,0.000000,27.750414,27.261794,142,149,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sarnor_master_javelinier,Sarnori Master Javelinier,sarnor,26.000000,Cavalry,cavalry,1,0.000000,1.000000,155.000000,46.850000,0.000000,0.000000,10.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,140.000000,150.000000,140.000000,50.913520,0.000000,0.000000,8.333333,0.000000,64.649720,35.000000,27.123427,31.663714,143,127,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
velaryon_scout,Velaryon Scout,dragonstone,21.000000,Cavalry,cavalry,1,1.000000,1.000000,127.000000,31.750000,315.000000,9.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,14.129111,60.576923,90.000000,29.166667,5.000000,51.688746,15.000000,26.984427,28.256416,144,143,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mormont_scout,Mormont Scout,battania,21.000000,Cavalry,cavalry,1,0.000000,1.000000,149.000000,42.450000,0.000000,0.000000,35.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,100.000000,100.000000,100.000000,40.194884,0.000000,0.000000,29.166667,10.000000,48.669292,15.000000,26.930775,27.911549,145,145,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
river_horseman,Riverlands Horseman,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,115.000000,33.550000,205.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,18.514007,39.423077,100.000000,29.166667,5.000000,51.688746,15.000000,26.503799,27.871914,146,146,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
pentoshi_mounted_archer,Pentoshi Mounted Archer,pentoshi,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,143.000000,42.850000,0.000000,0.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,80.000000,140.000000,130.000000,41.169306,0.000000,0.000000,29.166667,0.000000,62.895334,30.000000,26.417986,30.423922,147,133,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
stormlands_knight,Stormlands Knight,stormlands,21.000000,Cavalry,cavalry,1,0.000000,1.000000,151.000000,44.650000,0.000000,0.000000,18.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,100.000000,100.000000,100.000000,45.554202,0.000000,0.000000,15.000000,5.000000,51.688746,15.000000,26.277101,27.690555,148,148,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
blackwood_scout,Blackwood Scout,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,111.000000,33.350000,205.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,110.000000,100.000000,18.026797,39.423077,100.000000,29.166667,5.000000,53.443132,15.000000,26.260193,27.852468,149,147,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
casterly_squire,Casterly Rock Squire,vlandia,16.000000,Cavalry,cavalry,1,1.000000,1.000000,116.000000,36.000000,370.000000,1.000000,10.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,80.000000,80.000000,80.000000,24.482339,71.153846,10.000000,8.333333,5.000000,48.179974,5.000000,25.580913,25.782728,150,154,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
umber_scout,Umber Scout,battania,21.000000,Cavalry,cavalry,1,1.000000,1.000000,115.000000,35.850000,305.000000,1.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,90.000000,100.000000,100.000000,24.116931,58.653846,10.000000,15.000000,10.000000,48.669292,15.000000,25.356542,26.652163,151,150,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
clegane_scout,Clegane Scout,vlandia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,113.000000,35.750000,305.000000,1.000000,18.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,23.873325,58.653846,10.000000,15.000000,5.000000,51.688746,15.000000,24.734740,26.456667,152,151,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
whiteharbor_squire,White Harbor Squire,battania,16.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,30.700000,360.000000,9.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,80.000000,80.000000,80.000000,11.571255,69.230769,90.000000,15.000000,10.000000,45.160520,5.000000,24.670243,24.752246,153,158,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
reach_rider,Reach Rider,reach,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,33.950000,280.000000,1.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,19.488429,53.846154,10.000000,29.166667,5.000000,48.179974,15.000000,24.654471,26.041574,154,152,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mallister_rider,Mallister Horseman,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,30.700000,280.000000,8.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,11.571255,53.846154,80.000000,29.166667,5.000000,51.688746,15.000000,24.195884,26.025582,155,153,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tarth_rider,Tarth Rider,stormlands,21.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,32.200000,300.000000,10.000000,10.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,70.000000,100.000000,100.000000,15.225335,57.692308,100.000000,8.333333,5.000000,51.688746,15.000000,23.433180,25.415419,156,155,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_rider,Frey Rider,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,35.750000,225.000000,1.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,90.000000,100.000000,110.000000,23.873325,43.269231,10.000000,15.000000,10.000000,48.669292,20.000000,22.927047,25.208567,157,156,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_cavalry,Ghiscari Cavalry,ghiscari,21.000000,Cavalry,cavalry,1,1.000000,1.000000,124.000000,34.500000,195.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,90.000000,100.000000,100.000000,20.828258,37.500000,10.000000,29.166667,5.000000,51.199427,15.000000,22.872462,24.917912,158,157,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tyrell_scout,Tyrell Scout,reach,21.000000,Cavalry,cavalry,1,1.000000,1.000000,105.000000,30.350000,430.000000,1.000000,18.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,110.000000,100.000000,10.718636,82.692308,10.000000,15.000000,5.000000,49.934360,15.000000,21.763164,23.903967,159,159,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vale_rider,Vale Rider,vale,16.000000,Cavalry,cavalry,1,1.000000,1.000000,91.000000,29.650000,280.000000,8.000000,18.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,60.000000,70.000000,70.000000,9.013398,53.846154,80.000000,15.000000,5.000000,42.916816,0.000000,20.083622,20.358579,160,161,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
arryn_rider,Arryn Rider,vale,16.000000,Cavalry,cavalry,1,1.000000,1.000000,105.000000,30.350000,370.000000,1.000000,18.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,60.000000,70.000000,80.000000,10.718636,71.153846,10.000000,15.000000,5.000000,42.916816,5.000000,20.032395,20.817598,161,160,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_horseman,Ghiscari Horseman,ghiscari,16.000000,Cavalry,cavalry,1,1.000000,1.000000,103.000000,31.350000,195.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,70.000000,70.000000,70.000000,13.154689,37.500000,10.000000,29.166667,5.000000,45.936269,0.000000,19.035678,19.822169,162,162,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
norvos_horseman,Norvoshi Horseman,norvos,16.000000,Cavalry,cavalry,1,0.000000,1.000000,129.000000,34.750000,0.000000,0.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,70.000000,70.000000,70.000000,21.437272,0.000000,0.000000,29.166667,0.000000,50.614632,0.000000,16.551969,18.303038,163,164,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
beastbound_wight,Beastbound Wight,whitewalker,26.000000,Cavalry,cavalry,1,0.000000,1.000000,93.000000,25.950000,0.000000,0.000000,50.000000,100.000000,50.000000,60.000000,30.000000,30.000000,wight_horse,resolved,,wildling_shield:Item2,,120.000000,130.000000,130.000000,0.000000,0.000000,0.000000,41.666667,50.000000,54.326292,30.000000,13.333333,19.099296,164,163,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_mounted_archer,Ghiscari Mounted Archer,ghiscari,21.000000,HorseArcher,cavalry,1,0.000000,1.000000,117.000000,32.050000,0.000000,0.000000,12.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,80.000000,100.000000,90.000000,14.859927,0.000000,0.000000,10.000000,5.000000,51.199427,10.000000,9.929963,14.063913,165,165,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sarnor_horseman,Sarnori Horseman,sarnor,16.000000,Cavalry,cavalry,1,0.000000,1.000000,108.000000,28.700000,0.000000,0.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,70.000000,70.000000,70.000000,6.699147,0.000000,0.000000,29.166667,0.000000,50.614632,0.000000,9.182907,12.407789,166,166,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
