rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
93,D,royce_archer,Royce Archer,vale,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.4332,ranged_role_score,15.433191686695803,,13.987862339812116,,16.08556027067324,66.51735722284435,75.72463768115942,0.0,105.0,28.049999999999997,52.0,0.0,OneHandedSword,vlandia_sword_1_t2,composite_bow,,,False,False,True,False,False,90.0,10.0,40.0,100.0,0.0,10.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
94,D,sarnor_elite_archer,Sarnori Elite Archer,sarnor,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.3598,ranged_role_score,15.35982977886137,,13.773215250536495,,14.39385250602133,66.7973124300112,75.72463768115942,0.0,88.0,25.1,54.0,0.0,OneHandedSword,kopesh_sword,composite_bow,,,False,False,True,False,False,90.0,10.0,20.0,100.0,0.0,10.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
95,D,cerwyn_archer,Cerwyn Archer,battania,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.2853,ranged_role_score,15.285270615109878,,14.479003984764807,,19.956417020300492,64.08174692049272,75.72463768115942,0.0,116.0,34.8,54.0,0.0,OneHandedSword,vlandia_sword_1_t2,glen_ranger_bow,,,False,False,True,False,False,90.0,50.0,50.0,100.0,5.0,20.0,20.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
96,D,dragonstone_archer,Dragonstone Archer,dragonstone,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.258,ranged_role_score,15.257999109198233,,10.530554696143987,,12.931528845051037,66.93729003359462,75.72463768115942,0.0,60.0,22.55,54.0,0.0,OneHandedSword,vlandia_sword_1_t2,composite_steppe_bow,,,False,False,True,False,False,80.0,50.0,50.0,100.0,0.0,10.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,52.0,89.0,94.0,78.0,0.0,0.0,0.0,composite_steppe_bow,Bow,
97,D,goldcloak_elite_archer,Gold Cloak Elite Archer,crownlands,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.2359,ranged_role_score,15.235947613882008,,14.599060831308801,,20.902626447987153,64.64165733482643,75.72463768115942,0.0,119.0,36.45,52.0,0.0,OneHandedSword,short_sword_t3,glen_ranger_bow,,,False,False,True,False,False,90.0,10.0,30.0,100.0,0.0,10.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
98,D,vale_elite_archer,Vale Elite Archer,vale,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,15.0787,ranged_role_score,15.07865602426454,,10.505088092331626,,12.730817754329623,66.51735722284435,75.72463768115942,0.0,63.0,22.2,52.0,0.0,OneHandedSword,vlandia_sword_1_t2,composite_bow,,,False,False,True,False,False,80.0,10.0,40.0,100.0,0.0,10.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
99,D,manderly_archer,Manderly Archer,battania,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.8913,ranged_role_score,14.891342101297361,,14.006052771106662,,16.22892533547425,64.08174692049272,75.72463768115942,0.0,106.0,28.3,54.0,0.0,OneHandedSword,manderly_sword,glen_ranger_bow,,,False,False,True,False,False,90.0,50.0,50.0,100.0,5.0,20.0,20.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
100,D,glover_archer,Glover Archer,battania,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.8732,ranged_role_score,14.873160785275246,,13.984224253553208,,16.056887257713036,64.08174692049272,75.72463768115942,0.0,104.0,27.999999999999996,54.0,0.0,OneHandedSword,vlandia_sword_1_t2,glen_ranger_bow,,,False,False,True,False,False,90.0,50.0,50.0,100.0,5.0,20.0,20.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
101,D,stark_archer,Stark Longbowman,battania,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.8732,ranged_role_score,14.873160785275246,,13.984224253553208,,16.056887257713036,64.08174692049272,75.72463768115942,0.0,104.0,27.999999999999996,54.0,0.0,OneHandedSword,vlandia_sword_1_t2,glen_ranger_bow,,,False,False,True,False,False,90.0,50.0,50.0,100.0,5.0,20.0,20.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
102,D,martell_archer,Martell Archer,aserai,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.8121,ranged_role_score,14.812144247522664,,14.540851451166258,,20.44385824062392,63.01791713325868,75.72463768115942,0.0,132.0,35.65,54.0,0.0,OneHandedSword,aserai_sword_2_t2,composite_bow,,,False,False,True,False,False,90.0,20.0,50.0,100.0,20.0,15.0,15.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
103,D,umber_archer,Umber Archer,battania,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.7157,ranged_role_score,14.715717688855433,,13.599224566092492,,19.870397981419888,63.5498320268757,73.33333333333331,0.0,115.0,34.650000000000006,49.0,0.0,OneHandedAxe,sturgia_axe_2_t2,nordic_shortbow,,,False,False,True,False,False,90.0,40.0,40.0,100.0,0.0,10.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,46.0,89.0,95.0,71.0,0.0,0.0,0.0,nordic_shortbow,Bow,
104,D,clegane_archer,Clegane Archer,vlandia,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.7006,ranged_role_score,14.700566592170336,,14.449899294693536,,19.727032916618874,63.5498320268757,75.72463768115942,0.0,113.0,34.4,49.0,0.0,OneHandedSword,short_sword_t3,nordic_shortbow,,,False,False,True,False,False,90.0,40.0,40.0,100.0,0.0,10.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,46.0,89.0,95.0,71.0,0.0,0.0,0.0,nordic_shortbow,Bow,
105,D,reach_elite_archer,Reach Elite Archer,reach,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.6087,ranged_role_score,14.608692211118997,,13.84597697571467,,14.967312765225369,64.64165733482643,75.72463768115942,0.0,84.0,26.099999999999998,52.0,0.0,OneHandedSword,short_sword_t3,glen_ranger_bow,,,False,False,True,False,False,90.0,10.0,30.0,100.0,0.0,10.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
106,D,harlaw_archer,Harlaw Archer,sturgia,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.5394,ranged_role_score,14.539424507190922,,14.213423687864465,,17.863287074205754,63.01791713325868,75.72463768115942,0.0,131.0,31.15,54.0,0.0,OneHandedSword,short_sword_t3,composite_bow,,,False,False,True,False,False,90.0,20.0,50.0,100.0,20.0,15.0,15.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
107,D,greyjoy_archer,Greyjoy Archer,sturgia,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,14.4697,ranged_role_score,14.469729462439474,,14.129747703909562,,17.203807776121113,63.01791713325868,75.72463768115942,0.0,126.0,30.0,54.0,0.0,OneHandedSword,short_sword_t3,composite_bow,,,False,False,True,False,False,90.0,20.0,50.0,100.0,20.0,15.0,15.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
108,D,skag_archer,Skagosi Archer,skagosi,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,13.769,ranged_role_score,13.76903681206904,,16.55980214795892,,19.870397981419885,55.48712206047033,73.33333333333331,0.0,116.0,34.65,44.0,0.0,OneHandedAxe,battania_axe_1_t2,mountain_hunting_bow,,,False,False,True,False,False,100.0,20.0,60.0,110.0,15.0,20.0,5.0,90.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
109,D,myrish_archer,Myrish Archer,myrish,21.0,4.0,main_or_minor_line,Ranged,Ranged Troops,12.7896,ranged_role_score,12.789598987479359,,10.63605919765234,,13.763046220896891,56.494960806270996,75.72463768115942,0.0,72.0,24.0,42.0,0.0,OneHandedSword,empire_sword_2_t3,steppe_bow,,,False,False,True,False,False,80.0,45.0,45.0,100.0,15.0,15.0,70.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
110,D,mormont_trapper,Mormont Trapper,battania,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,12.3866,ranged_role_score,12.38659694412251,,10.573161431565701,,19.35428374813625,63.26987681970885,73.33333333333331,0.0,109.0,33.75,47.0,0.0,OneHandedAxe,battania_axe_1_t2,nordic_shortbow,,,False,False,True,False,False,80.0,80.0,20.0,90.0,5.0,40.0,15.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,46.0,89.0,95.0,71.0,0.0,0.0,0.0,nordic_shortbow,Bow,
111,D,nightswatch_ranger,Night's Watch Ranger,nightswatch,16.0,2.0,main_or_minor_line,Ranged,Ranged Troops,11.0124,ranged_role_score,11.012449071927238,,8.444805572084478,,20.58722330542493,64.64165733482643,75.72463768115942,0.0,133.0,35.9,52.0,0.0,OneHandedSword,vlandia_sword_1_t2,glen_ranger_bow,,,False,False,True,False,False,70.0,60.0,20.0,80.0,5.0,5.0,40.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,85.0,88.0,70.0,0.0,0.0,0.0,glen_ranger_bow,Bow,
112,D,vale_archer,Vale Archer,vale,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,10.069,ranged_role_score,10.069048533742327,,4.390851781955294,,12.730817754329623,66.51735722284435,75.72463768115942,0.0,63.0,22.2,52.0,0.0,OneHandedSword,vlandia_sword_1_t2,composite_bow,,,False,False,True,False,False,60.0,10.0,40.0,80.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
113,D,blackwood_bowman,Blackwood Bowman,river,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,9.6756,ranged_role_score,9.675573679085756,,8.150120585112864,,18.264709255648583,63.26987681970885,75.72463768115942,0.0,111.0,31.85,47.0,0.0,OneHandedSword,vlandia_sword_1_t2,nordic_shortbow,,,False,False,True,False,False,70.0,30.0,40.0,80.0,0.0,10.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,46.0,89.0,95.0,71.0,0.0,0.0,0.0,nordic_shortbow,Bow,
114,D,river_archer,Riverlands Archer,river,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,8.9002,ranged_role_score,8.900199183435266,,4.354470919366207,,12.444087624727604,62.73796192609183,75.72463768115942,0.0,62.0,21.7,52.0,0.0,OneHandedSword,vlandia_sword_1_t2,composite_bow,,,False,False,True,False,False,60.0,30.0,40.0,80.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
115,D,bolton_archer,Bolton Archer,battania,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,8.186,ranged_role_score,8.185989730809187,,7.387022501646926,,17.576556944603738,58.56662933930571,73.33333333333331,0.0,103.0,30.65,42.0,0.0,OneHandedAxe,sturgia_axe_2_t2,mountain_hunting_bow,,,False,False,True,False,False,70.0,40.0,40.0,80.0,0.0,10.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
116,D,baratheon_bowman,Baratheon Bowman,stormlands,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,7.7865,ranged_role_score,7.786510093319407,,1.8517859057845933,,14.594563596742745,58.28667413213886,70.10869565217392,0.0,83.0,25.45,41.0,0.0,Mace,battania_mace_1_t2,hunting_bow,,,False,False,True,False,False,50.0,30.0,30.0,80.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
117,D,tyroshi_bowman,Tyroshi Bowman,tyroshi,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,7.6015,ranged_role_score,7.601516313946775,,7.7681215279274385,,15.254042894827387,63.43784994400896,75.72463768115942,0.0,85.0,26.6,54.0,0.0,OneHandedSword,falchion_sword_t2,composite_bow,,,False,False,True,False,False,50.0,30.0,70.0,70.0,10.0,30.0,40.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
118,D,qohorik_bowman,Qohorik Bowman,qohorik,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,7.5064,ranged_role_score,7.506361104115936,,7.837245166846703,,15.798830141071223,62.87793952967525,75.72463768115942,0.0,95.0,27.55,53.0,0.0,OneHandedSword,khuzait_sword_1_t2,composite_bow,,,False,False,True,False,False,70.0,30.0,40.0,70.0,10.0,30.0,40.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
119,D,lyseni_bowman,Lyseni Bowman,lyseni,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,7.487,ranged_role_score,7.486969281021123,,7.092337514675311,,15.254042894827387,63.01791713325868,73.33333333333331,0.0,85.0,26.6,53.0,0.0,OneHandedAxe,small_bit_axe_t2,composite_bow,,,False,False,True,False,False,50.0,30.0,70.0,70.0,10.0,30.0,40.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,51.0,90.0,94.0,77.0,0.0,0.0,0.0,composite_bow,Bow,
120,D,summer_bowman,Summer Isles Bowman,summer,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,7.4867,ranged_role_score,7.486706958684258,,7.753569182891802,,15.139350842986579,65.2575587905935,75.72463768115942,0.0,84.0,26.400000000000002,59.0,0.0,OneHandedSword,simple_sabre_sword_t2,tribal_bow,,,False,False,True,False,False,70.0,20.0,60.0,70.0,20.0,20.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,58.0,89.0,94.0,73.0,0.0,0.0,0.0,tribal_bow,Bow,
121,D,freefolk_archer,Free Folk Archer,freefolk,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,6.5674,ranged_role_score,6.5674203017749475,,7.840883253105613,,15.827503154031424,53.807390817469205,75.72463768115942,0.0,111.0,27.599999999999998,42.0,0.0,OneHandedSword,wildling_knife,mountain_hunting_bow,,,False,False,True,False,False,70.0,40.0,40.0,80.0,0.0,10.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
122,D,goldcloak_archer,Gold Cloak Archer,crownlands,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,6.2583,ranged_role_score,6.258292439368703,,5.427706365744312,,20.902626447987153,58.28667413213886,75.72463768115942,0.0,119.0,36.45,41.0,0.0,OneHandedSword,short_sword_t3,hunting_bow,,,False,False,True,False,False,60.0,10.0,30.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
123,D,stormlands_archer,Stormlands Archer,stormlands,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.725,ranged_role_score,5.724973836053294,,2.011861701176579,,15.856176166991625,58.28667413213886,70.10869565217392,0.0,94.0,27.650000000000002,41.0,0.0,Mace,battania_mace_1_t2,hunting_bow,,,False,False,True,False,False,50.0,30.0,30.0,70.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
124,D,qartheen_archer,Qartheen Archer,qartheen,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.6921,ranged_role_score,5.692069411858403,,5.314925691718135,,20.013763046220898,56.494960806270996,75.72463768115942,0.0,114.0,34.900000000000006,42.0,0.0,OneHandedSword,empire_sword_1_t2,steppe_bow,,,False,False,True,False,False,60.0,10.0,20.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
125,D,ghiscari_archer,Ghiscari Archer,ghiscari,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.4224,ranged_role_score,5.422379890863678,,4.991136014675253,,17.46186489276293,56.494960806270996,75.72463768115942,0.0,90.0,30.45,42.0,0.0,OneHandedSword,aserai_sword_1_t2,steppe_bow,,,False,False,True,False,False,60.0,10.0,20.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
126,D,reach_archer,Reach Archer,reach,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.4007,ranged_role_score,5.400740366992221,,4.398127954473113,,12.788163780250025,58.28667413213886,75.72463768115942,0.0,65.0,22.299999999999997,41.0,0.0,OneHandedSword,short_sword_t3,hunting_bow,,,False,False,True,False,False,60.0,10.0,30.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
127,D,reach_hookman,Reach Voulgier,reach,16.0,2.0,main_or_minor_line,Infantry,Ranged Troops,5.3552,ranged_role_score,5.35524302656162,,12.80158350068867,,14.967312765225369,54.787234042553195,81.95652173913044,0.0,84.0,26.099999999999998,42.0,0.0,TwoHandedPolearm,vlandia_polearm_1_t5,hunting_bow,,,False,False,True,False,False,70.0,70.0,80.0,70.0,5.0,5.0,50.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,40.0,87.0,85.0,64.0,0.0,0.0,0.0,hunting_bow,Bow,
128,D,martell_bowman,Martell Bowman,aserai,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.2658,ranged_role_score,5.265803072733547,,8.219244224032128,,18.80949650189242,54.81522956326988,75.72463768115942,0.0,95.0,32.8,43.0,0.0,OneHandedSword,aserai_sword_2_t2,steppe_bow,,,False,False,True,False,False,70.0,20.0,50.0,70.0,20.0,15.0,15.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
129,D,yiti_bowman,Yi Ti Bowman,yiti,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.2372,ranged_role_score,5.237180195701543,,5.300373346682504,,19.899070994380086,54.81522956326988,75.72463768115942,0.0,117.0,34.7,43.0,0.0,OneHandedSword,simple_sabre_sword_t2,steppe_bow,,,False,False,True,False,False,60.0,20.0,40.0,70.0,20.0,20.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
130,D,lannister_bowman,Lannister Bowman,vlandia,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.1341,ranged_role_score,5.134111180017064,,8.07008268741687,,17.633902970524144,54.787234042553195,75.72463768115942,0.0,97.0,30.750000000000004,42.0,0.0,OneHandedSword,vlandia_sword_1_t2,mountain_hunting_bow,,,False,False,True,False,False,70.0,20.0,50.0,70.0,20.0,15.0,15.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
131,D,sarnor_archer,Sarnori Archer,sarnor,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,5.0891,ranged_role_score,5.089055763791547,,4.59094652619528,,14.307833467140725,56.494960806270996,75.72463768115942,0.0,85.0,24.95,42.0,0.0,OneHandedSword,aserai_sword_1_t2,steppe_bow,,,False,False,True,False,False,60.0,10.0,20.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
132,D,targaryen_bowman,Valyrian Bowman,valyrian,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.8529,ranged_role_score,4.852877069423251,,4.794679356694174,,15.91352219291203,54.955207166853306,75.72463768115942,0.0,83.0,27.75,43.0,0.0,OneHandedSword,vlandia_sword_1_t2,steppe_bow,,,False,False,True,False,False,60.0,10.0,20.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
133,D,stark_bowman,Stark Bowman,battania,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.809,ranged_role_score,4.809001338994295,,4.5363752323116495,,13.877738272737698,54.787234042553195,75.72463768115942,0.0,79.0,24.2,42.0,0.0,OneHandedSword,vlandia_sword_1_t2,mountain_hunting_bow,,,False,False,True,False,False,60.0,50.0,50.0,70.0,5.0,20.0,20.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
134,D,myrish_bowman,Myrish Bowman,myrish,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.7865,ranged_role_score,4.786453744546574,,7.57894104246418,,13.763046220896891,53.695408734602466,75.72463768115942,0.0,72.0,24.0,42.0,0.0,OneHandedSword,empire_sword_1_t2,steppe_bow,,,False,False,True,False,False,50.0,30.0,70.0,70.0,10.0,30.0,40.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
135,D,norvos_archer,Norvoshi Archer,norvos,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.5044,ranged_role_score,4.504401845666024,,4.376299436919661,,12.616125702488816,54.955207166853306,75.72463768115942,0.0,70.0,22.0,43.0,0.0,OneHandedSword,sturgia_sword_2_t3,steppe_bow,,,False,False,True,False,False,60.0,10.0,20.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
136,D,volantine_bowman,Volantene Bowman,volantine,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.4281,ranged_role_score,4.428111632717371,,2.9686598732930856,,12.243376534006192,54.81522956326988,70.10869565217392,0.0,77.0,21.35,43.0,0.0,Mace,aserai_mace_2_t2,steppe_bow,,,False,False,True,False,False,60.0,20.0,60.0,70.0,15.0,20.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
137,D,tigercloak_elite_initiate,Tigercloak Elite Initiate,volantine,16.0,2.0,main_or_minor_line,Ranged,Ranged Troops,4.4251,ranged_role_score,4.425081413380353,,9.14361847962499,,12.21470352104599,54.81522956326988,81.95652173913044,0.0,74.0,21.3,43.0,0.0,TwoHandedPolearm,khuzait_polearm_1_t4,steppe_bow,,,False,False,True,False,False,70.0,20.0,60.0,70.0,15.0,20.0,5.0,80.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
138,D,dragonstone_bowman,Dragonstone Bowman,dragonstone,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,4.3579,ranged_role_score,4.35788185844276,,4.288985366705847,,11.92797339144397,54.67525195968645,75.72463768115942,0.0,62.0,20.799999999999997,42.0,0.0,OneHandedSword,vlandia_sword_1_t2,steppe_bow,,,False,False,True,False,False,60.0,50.0,50.0,70.0,0.0,10.0,5.0,60.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,41.0,86.0,80.0,68.0,0.0,0.0,0.0,steppe_bow,Bow,
139,D,skag_bowman,Skagosi Bowman,skagosi,16.0,3.0,main_or_minor_line,Ranged,Ranged Troops,3.6291,ranged_role_score,3.629132026116692,,6.070035275921931,,7.196926253010665,53.807390817469205,73.33333333333331,0.0,44.0,12.55,42.0,0.0,OneHandedAxe,battania_axe_1_t2,mountain_hunting_bow,,,False,False,True,False,False,70.0,20.0,60.0,70.0,15.0,20.0,5.0,70.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,86.0,82.0,67.0,0.0,0.0,0.0,mountain_hunting_bow,Bow,
