rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
99,A,dayne_horseman,Dayne Horseman,aserai,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,50.8609,defensive_role_score,,50.86093730652096,28.206580054324267,,44.22525518981534,0.0,81.95652173913044,0.0,149.0,43.80000000000001,0.0,0.0,TwoHandedPolearm,western_spear_3_t3,,,,True,True,False,False,False,100.0,90.0,100.0,20.0,50.0,70.0,100.0,100.0,1,,280.0,8.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
100,B,qartheen_master_cameleer,Qartheen Master Cameleer,qartheen,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,50.0472,defensive_role_score,,50.04722696483277,38.011963389282464,,43.27363885111333,0.0,81.95652173913044,0.0,161.0,45.6,0.0,0.0,TwoHandedPolearm,qarth_spear,,,,True,True,False,False,False,110.0,130.0,130.0,5.0,0.0,10.0,130.0,120.0,1,,360.0,9.0,28.0,48.0,69.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
101,B,arryn_horseman,Arryn Horseman,vale,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.7925,defensive_role_score,,49.79252217812664,31.35675138990162,,42.975767207903914,0.0,81.95652173913044,0.0,125.0,41.1,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,10.0,110.0,5.0,0.0,10.0,110.0,100.0,1,,370.0,1.0,20.0,53.0,55.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
102,B,grafton_rider,Grafton Rider,vale,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.5939,defensive_role_score,,49.593858048561565,28.01856375646385,,42.74343388003211,0.0,81.95652173913044,0.0,122.0,39.6,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
103,B,dragonstone_rider,Dragonstone Rider,dragonstone,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.535,defensive_role_score,,49.53501535856346,28.009832349442465,,42.674618648927634,0.0,81.95652173913044,0.0,136.0,37.8,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,315.0,9.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
104,B,vale_lancer,Vale Lancer,vale,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.3281,defensive_role_score,,49.32808523207009,27.979126901417285,,42.43261841954352,0.0,81.95652173913044,0.0,121.0,39.650000000000006,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,80.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
105,B,vale_voulgier,Vale Voulgier,vale,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.3281,defensive_role_score,,49.32808523207009,27.979126901417285,,42.43261841954352,0.0,81.95652173913044,0.0,121.0,39.650000000000006,0.0,0.0,TwoHandedPolearm,vlandia_polearm_1_t5,,,,True,True,False,False,False,80.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
106,B,bolton_horseman,Bolton Horseman,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,49.3205,defensive_role_score,,49.320519743356044,27.9780042919431,,42.42377074697295,0.0,81.95652173913044,0.0,124.0,40.35,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,80.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,360.0,1.0,20.0,52.0,57.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
107,B,golden_rider,Golden Steed Riders,volantine,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,49.0417,defensive_role_score,,49.041717474079256,27.936634053913227,,42.097717628168354,0.0,81.95652173913044,0.0,134.0,43.05,0.0,0.0,TwoHandedPolearm,golden_company_spear,,,,True,True,False,False,False,90.0,20.0,100.0,20.0,15.0,20.0,110.0,90.0,2,,420.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
108,B,hightower_horseman,Hightower Horseman,reach,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,48.7838,defensive_role_score,,48.783790349587534,27.8983613864695,,41.79607753182703,0.0,81.95652173913044,0.0,152.0,44.7,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,60.0,100.0,90.0,1,,280.0,1.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
109,B,dondarion_horseman,Dondarrion Horseman,stormlands,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,48.2538,defensive_role_score,,48.253785834675945,27.819716356084065,,41.17624891452164,0.0,81.95652173913044,0.0,117.0,34.65,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,40.0,100.0,70.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
110,B,norvos_cavalry,Norvoshi Cavalry,norvos,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,48.2426,defensive_role_score,,48.24257770324773,27.818053230937135,,41.16314125145413,0.0,81.95652173913044,0.0,154.0,45.449999999999996,0.0,0.0,TwoHandedPolearm,eastern_spear_4_t4,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,215.0,1.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
111,B,yiti_rider,Yi Ti Rider,yiti,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,48.2055,defensive_role_score,,48.2054507678918,27.812544128887936,,41.11972211754298,0.0,81.95652173913044,0.0,137.0,43.3,0.0,0.0,TwoHandedPolearm,yiti_spear,,,,True,True,False,False,False,90.0,20.0,100.0,20.0,15.0,20.0,110.0,90.0,1,,360.0,9.0,16.0,54.0,67.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
112,B,yiti_samurai,Yi Ti Mounted Shi,yiti,31.0,6.0,main_or_minor_line,Cavalry,Skirmishers,48.1845,defensive_role_score,,48.184478554170276,98.39261033455675,90.76361066781007,53.15632526665902,0.0,100.0,28.769230769230774,198.0,59.95000000000001,0.0,0.0,TwoHandedSword,yiti_sword,,,empire_throwingknife_t5,False,True,False,False,True,210.0,260.0,210.0,20.0,15.0,250.0,210.0,250.0,1,,0.0,0.0,20.0,60.0,77.0,35.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
113,B,vale_knight,Vale Knight,vale,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,48.0483,defensive_role_score,,48.0482567246111,27.789218798702233,,40.93588714302098,0.0,81.95652173913044,0.0,130.0,43.199999999999996,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,70.0,40.0,100.0,30.0,5.0,5.0,110.0,90.0,1,,280.0,1.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
114,B,harlaw_rider,Harlaw Scout,sturgia,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,47.9411,defensive_role_score,,47.941078967828815,27.773315164484725,,40.81054511493781,0.0,81.95652173913044,0.0,158.0,42.650000000000006,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,100.0,50.0,100.0,15.0,5.0,20.0,100.0,100.0,1,,305.0,1.0,18.0,51.0,63.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
115,B,frey_horseman,Frey Horseman,river,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,47.8476,defensive_role_score,,47.84763117204611,40.994283819405936,,40.70125997411236,0.0,81.95652173913044,0.0,141.0,43.20000000000001,0.0,0.0,TwoHandedPolearm,sturgia_lance_1_t4,,,,True,True,False,False,False,100.0,10.0,140.0,5.0,0.0,10.0,130.0,110.0,1,,225.0,1.0,22.0,55.0,66.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
116,B,myrish_horseman,Myrish Horseman,myrish,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,47.4165,defensive_role_score,,47.416538416988494,27.695480907608417,,40.19710648337784,0.0,81.95652173913044,0.0,150.0,43.85,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,100.0,60.0,100.0,20.0,20.0,60.0,100.0,60.0,1,,240.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
117,B,tully_rider,Tully Rider,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,46.8948,defensive_role_score,,46.89479989900522,27.61806243201883,,39.58694476758475,0.0,81.95652173913044,0.0,119.0,34.050000000000004,0.0,0.0,TwoHandedPolearm,wide_leaf_spear_t4,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,110.0,90.0,1,,205.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
118,B,bracken_rider,Bracken Rider,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,46.6762,defensive_role_score,,46.67624133615508,27.5856314916537,,39.3313453377681,0.0,81.95652173913044,0.0,118.0,33.650000000000006,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
119,B,river_horseman,Riverlands Horseman,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,46.5025,defensive_role_score,,46.50251529901779,27.55985305187629,,39.12817656022152,0.0,81.95652173913044,0.0,115.0,33.25,0.0,0.0,TwoHandedPolearm,wide_leaf_spear_t4,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,205.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
120,B,westerling_rider,Westerling Scout,vlandia,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,46.4311,defensive_role_score,,46.431063461162935,27.54925062906461,,39.04461520816607,0.0,81.95652173913044,0.0,113.0,33.15,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
121,B,summer_horseman,Summer Isles Horseman,summer,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,46.3413,defensive_role_score,,46.34125830809437,40.77075979965857,,38.93959005783755,0.0,81.95652173913044,0.0,154.0,48.4,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,,True,True,False,False,False,120.0,20.0,140.0,20.0,15.0,20.0,130.0,110.0,1,,260.0,1.0,14.0,54.0,59.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
122,B,velaryon_scout,Velaryon Scout,dragonstone,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.9554,defensive_role_score,,45.955418383678186,27.47867175564179,,38.488358756738165,0.0,81.95652173913044,0.0,127.0,30.5,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,315.0,9.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
123,B,qohorik_rider,Qohorik Rider,qohorik,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,45.9435,defensive_role_score,,45.9435097440357,17.550778464547875,,38.47443186472891,0.0,81.95652173913044,0.0,123.0,29.95,0.0,0.0,TwoHandedPolearm,eastern_spear_3_t3,,,,True,True,False,False,False,70.0,40.0,70.0,30.0,10.0,40.0,70.0,30.0,1,,380.0,9.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
124,B,goldcloak_rider,Gold Cloak Rider,crownlands,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.8171,defensive_role_score,,45.8171380621826,27.458152949141542,,38.32664296364261,0.0,81.95652173913044,0.0,141.0,38.650000000000006,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,50.0,100.0,90.0,1,,280.0,1.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
125,B,blackwood_scout,Blackwood Scout,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.816,defensive_role_score,,45.81601724903979,27.45798663662684,,38.32533219733587,0.0,81.95652173913044,0.0,111.0,31.85,0.0,0.0,TwoHandedPolearm,highland_spear_t2,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,110.0,90.0,1,,205.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
126,B,lyseni_horseman,Lyseni Horseman,lyseni,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.4446,defensive_role_score,,45.4446077938374,27.402874827070452,,37.89097701243588,0.0,81.95652173913044,0.0,135.0,36.4,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,True,True,False,False,False,100.0,60.0,100.0,20.0,20.0,60.0,100.0,60.0,1,,390.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
127,B,tyroshi_horseman,Tyroshi Horseman,tyroshi,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.357,defensive_role_score,,45.35704426705449,27.38988166186007,,37.78857339472088,0.0,81.95652173913044,0.0,132.0,36.45,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,True,True,False,False,False,100.0,60.0,100.0,20.0,20.0,60.0,100.0,60.0,1,,380.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
128,B,karstark_outrider,Karstark Outrider,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,45.2821,defensive_role_score,,45.282089888128326,33.996176992856846,,37.70091589795685,0.0,81.95652173913044,0.0,136.0,38.8,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,60.0,10.0,120.0,5.0,0.0,10.0,100.0,90.0,1,,225.0,1.0,20.0,52.0,57.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
129,B,tarly_horseman,Tarly Horseman,reach,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,44.6795,defensive_role_score,,44.679512722219066,27.289345746728166,,36.996215162289246,0.0,81.95652173913044,0.0,126.0,42.45,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,100.0,90.0,100.0,5.0,0.0,60.0,100.0,90.0,1,,280.0,1.0,20.0,53.0,55.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
130,B,qartheen_cameleer,Qartheen Cameleer,qartheen,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,44.467,defensive_role_score,,44.4669785300116,27.25780873612951,,36.74766110137139,0.0,81.95652173913044,0.0,134.0,36.300000000000004,0.0,0.0,TwoHandedPolearm,qarth_spear2,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,360.0,9.0,20.0,44.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
131,B,royce_rider,Royce Rider,vale,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,44.4554,defensive_role_score,,44.45535009365482,30.56479198399801,,36.73406190093883,0.0,81.95652173913044,0.0,141.0,38.050000000000004,0.0,0.0,TwoHandedPolearm,western_spear_3_t3,,,,True,True,False,False,False,100.0,10.0,110.0,140.0,0.0,100.0,110.0,100.0,1,,260.0,6.0,20.0,53.0,55.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
132,B,qartheen_camel_rider,Qartheen Camel Rider,qartheen,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,44.1728,defensive_role_score,,44.172765080021016,17.288025480397312,,36.403584945848955,0.0,81.95652173913044,0.0,122.0,35.7,0.0,0.0,TwoHandedPolearm,qarth_spear2,,,,True,True,False,False,False,70.0,10.0,70.0,5.0,0.0,10.0,70.0,70.0,1,,360.0,9.0,20.0,44.0,60.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
133,B,mallister_rider,Mallister Horseman,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,44.0528,defensive_role_score,,44.05283807373915,27.196356261950456,,36.26333295102649,0.0,81.95652173913044,0.0,106.0,28.3,0.0,0.0,TwoHandedPolearm,northern_spear_1_t2,,,,True,True,False,False,False,90.0,70.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,280.0,8.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
134,B,glover_rider,Glover Rider,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,43.9483,defensive_role_score,,43.94832224817108,27.18084761995534,,36.14110399292186,0.0,81.95652173913044,0.0,142.0,42.2,0.0,0.0,TwoHandedPolearm,vlandia_lance_1_t3,,,,True,True,False,False,False,90.0,50.0,100.0,40.0,5.0,20.0,100.0,100.0,1,,225.0,1.0,20.0,52.0,57.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
135,B,ibbenese_rider,Ibbenese Rider,ibbenese,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,43.8865,defensive_role_score,,43.886537423673055,27.171679642582887,,36.06884800026216,0.0,81.95652173913044,0.0,134.0,36.25,0.0,0.0,TwoHandedPolearm,ibb_spear,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,330.0,9.0,16.0,48.0,65.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
136,B,reach_rider,Reach Rider,reach,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,43.8802,defensive_role_score,,43.88023284974467,27.170744134687737,,36.06147493978666,0.0,81.95652173913044,0.0,129.0,34.699999999999996,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,50.0,100.0,90.0,1,,280.0,1.0,20.0,53.0,55.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
137,B,tigercloak_rider,Volantene Rider,volantine,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,43.8021,defensive_role_score,,43.8020561330329,27.159143836787905,,35.970048989890714,0.0,81.95652173913044,0.0,134.0,39.2,0.0,0.0,TwoHandedPolearm,southern_spear_3_t3,,,,True,True,False,False,False,90.0,20.0,100.0,20.0,15.0,20.0,100.0,90.0,1,,360.0,1.0,16.0,54.0,67.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
138,B,casterly_squire,Casterly Rock Squire,vlandia,16.0,2.0,main_or_minor_line,Cavalry,Defensive Troops,43.2178,defensive_role_score,,43.21783228233735,20.45503595808733,,35.286812052496195,0.0,81.95652173913044,0.0,116.0,39.7,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,80.0,70.0,80.0,10.0,10.0,10.0,80.0,80.0,1,,370.0,1.0,22.0,53.0,61.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
139,B,cerwyn_scout,Cerwyn Scout,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,43.1988,defensive_role_score,,43.19877845890939,27.06962612575441,,35.264529025281405,0.0,81.95652173913044,0.0,137.0,36.9,0.0,0.0,TwoHandedPolearm,vlandia_lance_1_t3,,,,True,True,False,False,False,90.0,50.0,100.0,40.0,5.0,20.0,100.0,100.0,1,,390.0,1.0,20.0,52.0,57.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
140,B,tarth_rider,Tarth Rider,stormlands,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,42.0998,defensive_role_score,,42.099821172373176,26.906556705097945,,33.979322661510984,0.0,81.95652173913044,0.0,106.0,31.1,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,40.0,100.0,70.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
141,B,whiteharbor_squire,White Harbor Squire,battania,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,42.0976,defensive_role_score,,42.09757954608752,20.288806599651704,,33.976701128897474,0.0,81.95652173913044,0.0,106.0,28.3,0.0,0.0,TwoHandedPolearm,trident,,,,True,True,False,False,False,80.0,50.0,80.0,15.0,5.0,20.0,80.0,80.0,1,,360.0,9.0,20.0,52.0,57.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
142,B,ghiscari_cavalry,Ghiscari Cavalry,ghiscari,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,42.0086,defensive_role_score,,42.0086150028761,26.893023024214813,,33.87265905329903,0.0,81.95652173913044,0.0,124.0,33.85,0.0,0.0,TwoHandedPolearm,khuzait_lance_1_t3,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,195.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
143,B,stormlands_thunderknight,Stormlands Thunder Knight,stormlands,31.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,41.9182,defensive_role_score,,41.91817380865358,88.38012730617713,,47.42631035669228,0.0,100.0,0.0,158.0,46.55,0.0,0.0,TwoHandedSword,western_2hsword_t4,,,,False,True,False,False,False,210.0,230.0,220.0,30.0,5.0,5.0,230.0,220.0,1,,0.0,0.0,22.0,55.0,66.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
144,B,stormlands_fell_knight,Stormlands Fell Knight,stormlands,26.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,41.7926,defensive_role_score,,41.7926427366576,52.02713907253442,,47.27950453033604,0.0,100.0,0.0,158.0,46.55,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,False,True,False,False,False,110.0,140.0,130.0,30.0,5.0,5.0,130.0,130.0,1,,0.0,0.0,22.0,53.0,61.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
145,B,clegane_scout,Clegane Scout,vlandia,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,41.3026,defensive_role_score,,41.30264282454157,26.788266929022573,,33.04704012583356,0.0,81.95652173913044,0.0,113.0,34.4,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,305.0,1.0,22.0,53.0,61.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
146,B,umber_scout,Umber Scout,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,41.1428,defensive_role_score,,41.142786850046704,26.764546606614488,,32.86009208133306,0.0,81.95652173913044,0.0,115.0,34.650000000000006,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,305.0,1.0,20.0,52.0,57.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
147,B,frey_rider,Frey Rider,river,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,40.6139,defensive_role_score,,40.613903148277934,29.994776628952177,,32.241574230334415,0.0,81.95652173913044,0.0,129.0,35.400000000000006,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,100.0,10.0,110.0,5.0,0.0,10.0,100.0,90.0,1,,225.0,1.0,20.0,52.0,57.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
148,B,ghiscari_horseman,Ghiscari Horseman,ghiscari,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,40.0907,defensive_role_score,,40.09073890995326,15.052963085573461,,32.668392508970555,0.0,75.72463768115942,0.0,103.0,31.75,0.0,0.0,OneHandedSword,aserai_sword_3_t3,,,,True,True,False,False,False,70.0,10.0,70.0,5.0,0.0,10.0,70.0,70.0,1,,195.0,1.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
149,B,vale_rider,Vale Rider,vale,16.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,39.4812,defensive_role_score,,39.481156661901366,14.962509866644815,,31.955499483885763,0.0,75.72463768115942,0.0,91.0,27.5,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,True,True,False,False,False,70.0,10.0,40.0,5.0,0.0,10.0,70.0,60.0,1,,280.0,8.0,20.0,53.0,55.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
