item_id,reason,added_by,date
sk_gd_ano_bracer_inf_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_bracer_noble_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_bracer_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cape_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cape_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cape_noble_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cape_noble_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cav_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_cav_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_chainmail_full_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_chainmail_full_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_chainmail_half_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_chainmail_half_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_gloves_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_inf_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_inf_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_inf_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_noble_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_noble_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_grvs_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_noble_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_noble_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_cape_fount_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_cape_inf_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_cape_noble_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_cape_noble_elite_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_inf_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_inf_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_inf_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_inf_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ano_pauld_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chainmail_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_bel_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_bracer_inf_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_chainmail_half_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_noble_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_ward_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_cair_ward_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_elite_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_har_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ith_chest_noble_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ith_chest_noble_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ith_chest_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ith_chest_noble_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_ith_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_chainmail_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_helmet_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_helmet_heavy_a1,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_helmet_heavy_a2,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lam_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_chainmail_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_leb_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lon_nob_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_lon_nob_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_bracer_inf_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_bracer_noble_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_bracer_noble_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_bracer_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_inf_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_nob_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_nob_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_nob_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_nob_chest_lord_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_nob_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_noble_helmet_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_noble_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_noble_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_noble_helmet_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_cape_inf_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_cape_nob_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_cape_nob_lord_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_inf_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_inf_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_nob_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_los_pauld_nob_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_cita_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_cita_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_citadel_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_citadel_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_fount_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_fount_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_mns_noble_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_bracer_noble_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_bracer_noble_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_noble_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_noble_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_pauld_cape_inf_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_pauld_cape_inf_elite_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_ward_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_osg_ward_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_arc_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_arc_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_chainmail_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_chainmail_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_inf_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_inf_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_inf_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_inf_chest_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_spear_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_pin_spear_helmet_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_bracer_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_bracer_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_bracer_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_chest_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_chest_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_chest_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_grvs_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_grvs_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_grvs_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_helmet_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_helmet_elite_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_helmet_elite_c,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_cape_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_cape_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_elite_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gd_sere_pauld_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_arc_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_brt_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_helmet_light_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_mrd_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_sct_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_gn_orc_vgd_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_brt_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_brt_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_inf_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_inf_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_mrd_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_sly_helmet_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_sly_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_is_orc_vgd_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_bracer_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_bracer_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_bracer_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_chest_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_chest_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_chest_med_d,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_helmet_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_helmet_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_helmet_med_c,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_pauld_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_pauld_med_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_arc_pauld_med_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_grvs_heavy_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_grvs_heavy_b,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
sk_md_mor_grvs_light_a,item_defs_absent_from_xml_export_20260729_025002_taom_modules_ship_almost_no_item_xml,aferrer,2026-07-30
