troop_id,troop_name,level,culture,default_group,roster_index,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,has_shield,has_horse,has_bow,has_crossbow,has_ranged,has_throwing,defense_raw,ranged_item,ranged_raw,ammo_stack,crafted_melee_item,crafted_melee_template,crafted_melee_class,crafted_melee_raw,direct_throw_item,direct_throw_raw,crafted_throw_item,crafted_throw_raw,tree_root_id,upgrade_depth,line_status,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_skill_factor,melee_skill_factor,throw_skill_factor,mobility_factor,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,evidence_basis,empirical
imperial_sergeant_crossbowman,Imperial Sergeant Boatsman,26.0,empire,Ranged,1,130.0,80.0,80.0,80.0,130.0,60.0,20.0,130.0,True,False,False,True,True,False,58.27857142857143,crossbow_d,146.05,18.0,empire_mace_2_t4,Mace,mace,38.7,,0.0,,0.0,empire_marine_t2,4.0,main_or_minor_line,43.022716247284386,94.6839546191248,70.10869565217392,0.0,0.5909090909090909,0.5909090909090909,0.375,1.02,48.56619622321331,40.319781225036955,33.43145438483687,,xml_structural,false
imperial_sergeant_crossbowman,Imperial Sergeant Boatsman,26.0,empire,Ranged,2,130.0,80.0,80.0,80.0,130.0,60.0,20.0,130.0,True,False,False,True,True,False,53.59107142857143,crossbow_d,146.05,18.0,empire_mace_2_t4,Mace,mace,38.7,,0.0,,0.0,empire_marine_t2,4.0,main_or_minor_line,39.56228512370547,94.6839546191248,70.10869565217392,0.0,0.5909090909090909,0.5909090909090909,0.375,1.02,48.118137288262965,37.171653056420965,32.9410985661158,,xml_structural,false
imperial_trained_archer,Imperial Trained Archer,16.0,empire,Ranged,0,70.0,40.0,30.0,70.0,30.0,40.0,10.0,70.0,False,False,True,False,True,False,24.375,glen_ranger_bow,115.95,48.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,2.0,main_or_minor_line,17.994241842610364,75.17017828200973,75.72463768115942,0.0,0.3181818181818182,0.3181818181818182,0.25,1.01,8.20198773324138,,12.691121144203205,,xml_structural,false
imperial_trained_archer,Imperial Trained Archer,16.0,empire,Ranged,1,70.0,40.0,30.0,70.0,30.0,40.0,10.0,70.0,False,False,True,False,True,False,23.562499999999996,glen_ranger_bow,115.95,48.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,2.0,main_or_minor_line,17.394433781190013,75.17017828200973,75.72463768115942,0.0,0.3181818181818182,0.3181818181818182,0.25,1.01,8.124324184516654,,12.606126135624887,,xml_structural,false
imperial_trained_archer,Imperial Trained Archer,16.0,empire,Ranged,2,70.0,40.0,30.0,70.0,30.0,40.0,10.0,70.0,False,False,True,False,True,False,21.375,glen_ranger_bow,115.95,48.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,2.0,main_or_minor_line,15.779565923519858,75.17017828200973,75.72463768115942,0.0,0.3181818181818182,0.3181818181818182,0.25,1.01,7.915230014873153,,12.377293420221717,,xml_structural,false
imperial_veteran_archer,Imperial Veteran Archer,21.0,empire,Ranged,0,100.0,60.0,60.0,100.0,45.0,45.0,15.0,100.0,False,False,True,False,True,False,30.6875,lowland_longbow,121.5,48.0,empire_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,3.0,main_or_minor_line,22.65428908902997,78.76823338735818,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.28125,1.015,21.110430108867252,,23.594178509502655,,xml_structural,false
imperial_veteran_archer,Imperial Veteran Archer,21.0,empire,Ranged,1,100.0,60.0,60.0,100.0,45.0,45.0,15.0,100.0,False,False,True,False,True,False,38.18750000000001,lowland_longbow,121.5,48.0,empire_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,3.0,main_or_minor_line,28.190978886756245,78.76823338735818,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.28125,1.015,21.827324404787817,,24.378747819456375,,xml_structural,false
imperial_veteran_archer,Imperial Veteran Archer,21.0,empire,Ranged,2,100.0,60.0,60.0,100.0,45.0,45.0,15.0,100.0,False,False,True,False,True,False,30.3125,lowland_longbow,121.5,48.0,empire_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,3.0,main_or_minor_line,22.377454599143658,78.76823338735818,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.28125,1.015,21.07458539407122,,23.554950044004965,,xml_structural,false
imperial_vigla_recruit,Imperial Vigla Recruit,11.0,empire,Cavalry,0,60.0,5.0,40.0,20.0,5.0,5.0,40.0,30.0,True,True,False,False,False,False,43.47714285714285,,0.0,0.0,western_spear_2_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,imperial_vigla_recruit,1.0,noble_line,32.09592710552403,0.0,81.95652173913044,0.0,0.25,0.2727272727272727,0.25,1.12,,39.75681126316511,18.629173478087086,,xml_structural,false
imperial_vigla_recruit,Imperial Vigla Recruit,11.0,empire,Cavalry,1,60.0,5.0,40.0,20.0,5.0,5.0,40.0,30.0,True,True,False,False,False,False,44.35214285714285,,0.0,0.0,western_spear_2_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,imperial_vigla_recruit,1.0,noble_line,32.7418742485921,0.0,81.95652173913044,0.0,0.25,0.2727272727272727,0.25,1.12,,40.3444618546401,18.720706564248353,,xml_structural,false
imperial_vigla_recruit,Imperial Vigla Recruit,11.0,empire,Cavalry,2,60.0,5.0,40.0,20.0,5.0,5.0,40.0,30.0,True,True,False,False,False,False,43.35214285714285,,0.0,0.0,western_spear_2_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,imperial_vigla_recruit,1.0,noble_line,32.003648942228594,0.0,81.95652173913044,0.0,0.25,0.2727272727272727,0.25,1.12,,39.67286117866869,18.616097322921192,,xml_structural,false
jawwal_tier_1,Jawwal Recruit,11.0,aserai,Infantry,0,40.0,15.0,20.0,20.0,5.0,40.0,15.0,180.0,True,False,False,False,False,True,17.966071428571432,,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,1.0,main_or_minor_line,13.263008584505707,0.0,81.95652173913044,24.444444444444443,0.25,0.25,0.25,1.015,,16.27776948705515,8.444723788003412,19.394664844924524,xml_structural,false
jawwal_tier_1,Jawwal Recruit,11.0,aserai,Infantry,1,40.0,15.0,20.0,20.0,5.0,40.0,15.0,180.0,True,False,False,False,False,True,18.841071428571432,,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,1.0,main_or_minor_line,13.90895572757377,0.0,81.95652173913044,24.444444444444443,0.25,0.25,0.25,1.015,,16.86542007853014,8.536256874164678,19.61807389879971,xml_structural,false
jawwal_tier_1,Jawwal Recruit,11.0,aserai,Infantry,2,40.0,15.0,20.0,20.0,5.0,40.0,15.0,180.0,True,False,False,False,False,True,17.278571428571432,,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,1.0,main_or_minor_line,12.7554786863808,0.0,81.95652173913044,24.444444444444443,0.25,0.25,0.25,1.015,,15.816044022324805,8.372804934590986,19.219129159736887,xml_structural,false
jawwal_tier_1,Jawwal Recruit,11.0,aserai,Infantry,3,40.0,15.0,20.0,20.0,5.0,40.0,15.0,180.0,True,False,False,False,False,True,19.091071428571432,,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,1.0,main_or_minor_line,14.093512054164647,0.0,81.95652173913044,24.444444444444443,0.25,0.25,0.25,1.015,,17.03332024752298,8.562409184496468,19.68190505704976,xml_structural,false
jawwal_tier_1,Jawwal Recruit,11.0,aserai,Infantry,4,40.0,15.0,20.0,20.0,5.0,40.0,15.0,180.0,True,False,False,False,False,True,17.966071428571432,,0.0,0.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,1.0,main_or_minor_line,13.263008584505707,0.0,81.95652173913044,24.444444444444443,0.25,0.25,0.25,1.015,,16.27776948705515,8.444723788003412,19.394664844924524,xml_structural,false
jawwal_tier_2,Jawwal Camel Rider,16.0,aserai,Cavalry,0,40.0,60.0,110.0,40.0,15.0,110.0,40.0,110.0,True,True,False,False,False,True,67.14892857142857,,0.0,0.0,triangluar_spear_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,2.0,main_or_minor_line,49.571038366623775,0.0,81.95652173913044,24.444444444444443,0.25,0.5,0.6875,1.12,,56.8902618876606,39.5815483267856,76.74628929224245,xml_structural,false
jawwal_tier_2,Jawwal Camel Rider,16.0,aserai,Cavalry,1,40.0,60.0,110.0,40.0,15.0,110.0,40.0,110.0,True,True,False,False,False,True,50.89892857142857,,0.0,0.0,triangluar_spear_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,2.0,main_or_minor_line,37.57487713821686,0.0,81.95652173913044,24.444444444444443,0.25,0.5,0.6875,1.12,,45.976750903125165,37.8816481552192,72.59726400598902,xml_structural,false
jawwal_tier_2,Jawwal Camel Rider,16.0,aserai,Cavalry,2,40.0,60.0,110.0,40.0,15.0,110.0,40.0,110.0,True,True,False,False,False,True,67.14892857142857,,0.0,0.0,triangluar_spear_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,2.0,main_or_minor_line,49.571038366623775,0.0,81.95652173913044,24.444444444444443,0.25,0.5,0.6875,1.12,,56.8902618876606,39.5815483267856,76.74628929224245,xml_structural,false
jawwal_tier_2,Jawwal Camel Rider,16.0,aserai,Cavalry,3,40.0,60.0,110.0,40.0,15.0,110.0,40.0,110.0,True,True,False,False,False,True,48.64892857142857,,0.0,0.0,triangluar_spear_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,2.0,main_or_minor_line,35.913870198898984,0.0,81.95652173913044,24.444444444444443,0.25,0.5,0.6875,1.12,,44.4656493821895,37.64627736223309,72.02278358173855,xml_structural,false
jawwal_tier_3,Jawwal Bedouin,26.0,aserai,Cavalry,0,80.0,60.0,130.0,40.0,20.0,140.0,180.0,130.0,True,True,False,False,False,True,64.48142857142857,,0.0,0.0,eastern_spear_5_t5,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,3.0,main_or_minor_line,47.60182236189913,0.0,81.95652173913044,24.444444444444443,0.25,0.5909090909090909,0.875,1.25,,55.09876708450685,46.692938097252565,86.36903853043906,xml_structural,false
jawwal_tier_3,Jawwal Bedouin,26.0,aserai,Cavalry,1,80.0,60.0,130.0,40.0,20.0,140.0,180.0,130.0,True,True,False,False,False,True,67.66892857142858,,0.0,0.0,eastern_spear_5_t5,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,3.0,main_or_minor_line,49.954915525932805,0.0,81.95652173913044,24.444444444444443,0.25,0.5909090909090909,0.875,1.25,,57.23949423916572,47.02638005398289,87.18288579812723,xml_structural,false
jawwal_tier_3,Jawwal Bedouin,26.0,aserai,Cavalry,2,80.0,60.0,130.0,40.0,20.0,140.0,180.0,130.0,True,True,False,False,False,True,64.73142857142857,,0.0,0.0,eastern_spear_5_t5,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,eastern_javelin_1_t2,19.8,jawwal_tier_1,3.0,main_or_minor_line,47.78637868849001,0.0,81.95652173913044,24.444444444444443,0.25,0.5909090909090909,0.875,1.25,,55.26666725349971,46.719090407584346,86.43286968868912,xml_structural,false
karakhuzaits_tier_1,Karakhergit Nomad,16.0,khuzait,HorseArcher,0,20.0,15.0,10.0,70.0,5.0,15.0,40.0,40.0,False,True,True,False,True,False,46.03,steppe_bow,97.89999999999999,24.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,1.0,main_or_minor_line,33.980510851912,63.46839546191248,81.95652173913044,0.0,0.3181818181818182,0.25,0.25,1.12,19.075907197596383,26.30880725145187,17.048617196591213,,xml_structural,false
karakhuzaits_tier_1,Karakhergit Nomad,16.0,khuzait,HorseArcher,1,20.0,15.0,10.0,70.0,5.0,15.0,40.0,40.0,False,True,True,False,True,False,43.155,steppe_bow,97.89999999999999,24.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,1.0,main_or_minor_line,31.858113096116934,63.46839546191248,81.95652173913044,0.0,0.3181818181818182,0.25,0.25,1.12,18.8010977174935,24.377955308034068,16.74786562777562,,xml_structural,false
karakhuzaits_tier_1,Karakhergit Nomad,16.0,khuzait,HorseArcher,2,20.0,15.0,10.0,70.0,5.0,15.0,40.0,40.0,False,True,True,False,True,False,43.92999999999999,steppe_bow,97.89999999999999,24.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,1.0,main_or_minor_line,32.43023770854864,63.46839546191248,81.95652173913044,0.0,0.3181818181818182,0.25,0.25,1.12,18.87517679473863,24.8984458319119,16.82893778980417,,xml_structural,false
karakhuzaits_tier_1,Karakhergit Nomad,16.0,khuzait,HorseArcher,3,20.0,15.0,10.0,70.0,5.0,15.0,40.0,40.0,False,True,True,False,True,False,44.30499999999999,steppe_bow,97.89999999999999,24.0,eastern_spear_1_t2,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,1.0,main_or_minor_line,32.70707219843495,63.46839546191248,81.95652173913044,0.0,0.3181818181818182,0.25,0.25,1.12,18.911021509534653,25.150296085401184,16.868166255301855,,xml_structural,false
karakhuzaits_tier_2,Karakhergit Rider,21.0,khuzait,HorseArcher,0,70.0,30.0,40.0,110.0,10.0,30.0,60.0,40.0,False,True,True,False,True,False,43.23,steppe_heavy_bow,110.45,27.0,eastern_spear_2_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,2.0,main_or_minor_line,31.913479994094196,71.60453808752025,81.95652173913044,0.0,0.5,0.3181818181818182,0.25,1.1400000000000001,37.186068609950674,24.428325358731925,22.29853751215553,,xml_structural,false
karakhuzaits_tier_2,Karakhergit Rider,21.0,khuzait,HorseArcher,1,70.0,30.0,40.0,110.0,10.0,30.0,60.0,40.0,False,True,True,False,True,False,44.042500000000004,steppe_heavy_bow,110.45,27.0,eastern_spear_2_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,2.0,main_or_minor_line,32.51328805551454,71.60453808752025,81.95652173913044,0.0,0.5,0.3181818181818182,0.25,1.1400000000000001,37.26373215867539,24.974000907958697,22.38353252073385,,xml_structural,false
karakhuzaits_tier_3,Karakhergit Elder,26.0,khuzait,HorseArcher,0,100.0,45.0,45.0,140.0,15.0,60.0,100.0,60.0,False,True,True,False,True,False,66.075,steppe_war_bow,114.15,27.0,eastern_spear_4_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,3.0,main_or_minor_line,48.7782371179684,74.0032414910859,81.95652173913044,0.0,0.6363636363636364,0.45454545454545453,0.375,1.1800000000000002,54.27165056194721,39.7710428012988,35.77398801283531,,xml_structural,false
karakhuzaits_tier_3,Karakhergit Elder,26.0,khuzait,HorseArcher,1,100.0,45.0,45.0,140.0,15.0,60.0,100.0,60.0,False,True,True,False,True,False,66.44999999999999,steppe_war_bow,114.15,27.0,eastern_spear_4_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,karakhuzaits_tier_1,3.0,main_or_minor_line,49.05507160785471,74.0032414910859,81.95652173913044,0.0,0.6363636363636364,0.45454545454545453,0.375,1.1800000000000002,54.30749527674322,40.02289305478808,35.81321647833299,,xml_structural,false
khuzait_Tengri,Khuzait Tengri,26.0,khuzait,Infantry,0,120.0,120.0,140.0,60.0,20.0,110.0,80.0,130.0,False,False,False,False,False,False,33.93750000000001,,0.0,0.0,,,,0.0,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,25.05352133471136,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.6875,1.08,,,,,xml_structural,false
khuzait_Tengri,Khuzait Tengri,26.0,khuzait,Infantry,1,120.0,120.0,140.0,60.0,20.0,110.0,80.0,130.0,False,False,False,False,False,False,42.25000000000001,,0.0,0.0,,,,0.0,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,31.19001919385797,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.6875,1.08,,,,,xml_structural,false
khuzait_Tengri,Khuzait Tengri,26.0,khuzait,Infantry,2,120.0,120.0,140.0,60.0,20.0,110.0,80.0,130.0,False,False,False,False,False,False,42.5625,,0.0,0.0,,,,0.0,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,31.42071460209656,0.0,0.0,0.0,0.2727272727272727,0.6363636363636364,0.6875,1.08,,,,,xml_structural,false
khuzait_archer,Khuzait Archer,21.0,khuzait,Ranged,0,90.0,45.0,45.0,110.0,15.0,15.0,100.0,60.0,False,False,True,False,True,False,34.0,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,25.09966041635907,76.30470016207455,75.72463768115942,0.0,0.5,0.4090909090909091,0.25,1.1,27.109827028350914,,20.526459444924974,,xml_structural,false
khuzait_archer,Khuzait Archer,21.0,khuzait,Ranged,1,90.0,45.0,45.0,110.0,15.0,15.0,100.0,60.0,False,False,True,False,True,False,43.18750000000001,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,31.882105418573754,76.30470016207455,75.72463768115942,0.0,0.5,0.4090909090909091,0.25,1.1,27.988022540853603,,21.48755684961828,,xml_structural,false
khuzait_archer,Khuzait Archer,21.0,khuzait,Ranged,2,90.0,45.0,45.0,110.0,15.0,15.0,100.0,60.0,False,False,True,False,True,False,26.937499999999996,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,19.885944190166835,76.30470016207455,75.72463768115942,0.0,0.5,0.4090909090909091,0.25,1.1,26.43475156635905,,19.78765667805188,,xml_structural,false
khuzait_darkhan,Khuzait Darkhan,26.0,khuzait,Infantry,0,130.0,60.0,130.0,60.0,20.0,80.0,80.0,130.0,True,False,False,False,False,False,69.98392857142856,,0.0,0.0,eastern_throwing_spear_2_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,51.663907110164295,0.0,81.95652173913044,0.0,0.2727272727272727,0.5909090909090909,0.5,1.08,,49.97753416945145,41.6004033155843,,xml_structural,false
khuzait_darkhan,Khuzait Darkhan,26.0,khuzait,Infantry,1,130.0,60.0,130.0,60.0,20.0,80.0,80.0,130.0,True,False,False,False,False,False,70.79642857142856,,0.0,0.0,eastern_throwing_spear_2_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,52.26371517158464,0.0,81.95652173913044,0.0,0.2727272727272727,0.5909090909090909,0.5,1.08,,50.523209718678224,41.68539832416261,,xml_structural,false
khuzait_darkhan,Khuzait Darkhan,26.0,khuzait,Infantry,2,130.0,60.0,130.0,60.0,20.0,80.0,80.0,130.0,True,False,False,False,False,False,70.04642857142858,,0.0,0.0,eastern_throwing_spear_2_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,51.710046191812026,0.0,81.95652173913044,0.0,0.2727272727272727,0.5909090909090909,0.5,1.08,,50.01950921169968,41.60694139316725,,xml_structural,false
khuzait_footman,Khuzait Footman,11.0,khuzait,Infantry,0,40.0,5.0,40.0,25.0,5.0,20.0,20.0,40.0,True,False,False,False,False,False,24.216071428571432,,0.0,0.0,khuzait_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,2.0,main_or_minor_line,17.876916749277594,0.0,75.72463768115942,0.0,0.25,0.25,0.25,1.02,,18.294900667930982,7.553139982209987,,xml_structural,false
khuzait_footman,Khuzait Footman,11.0,khuzait,Infantry,1,40.0,5.0,40.0,25.0,5.0,20.0,20.0,40.0,True,False,False,False,False,False,23.966071428571432,,0.0,0.0,khuzait_mace_1_t2,Mace,mace,38.7,,0.0,,0.0,khuzait_nomad,2.0,main_or_minor_line,17.69236042268672,0.0,70.10869565217392,0.0,0.25,0.25,0.25,1.02,,17.275483030767926,6.134338297263836,,xml_structural,false
khuzait_footman,Khuzait Footman,11.0,khuzait,Infantry,2,40.0,5.0,40.0,25.0,5.0,20.0,20.0,40.0,True,False,False,False,False,False,18.466071428571432,,0.0,0.0,khuzait_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,2.0,main_or_minor_line,13.632121237687457,0.0,75.72463768115942,0.0,0.25,0.25,0.25,1.02,,14.433196781095367,6.9516368445788,,xml_structural,false
khuzait_heavy_horse_archer,Khuzait Heavy Horse Archer,26.0,khuzait,HorseArcher,0,130.0,60.0,80.0,130.0,20.0,60.0,130.0,80.0,True,True,True,False,True,False,71.51214285714286,composite_steppe_bow,116.05,36.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,52.792073569424815,75.23500810372771,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.375,1.21,56.88143231411845,57.640226507408926,43.775672087733454,,xml_structural,false
khuzait_heavy_horse_archer,Khuzait Heavy Horse Archer,26.0,khuzait,HorseArcher,1,130.0,60.0,80.0,130.0,20.0,60.0,130.0,80.0,True,True,True,False,True,False,83.01214285714286,composite_steppe_bow,116.05,36.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,61.28166459260509,75.23500810372771,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.375,1.21,57.980670234529995,65.36363428108017,44.97867836299582,,xml_structural,false
khuzait_heavy_horse_archer,Khuzait Heavy Horse Archer,26.0,khuzait,HorseArcher,2,130.0,60.0,80.0,130.0,20.0,60.0,130.0,80.0,True,True,True,False,True,False,71.69964285714286,composite_steppe_bow,116.05,36.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,52.93049081436797,75.23500810372771,75.72463768115942,0.0,0.5909090909090909,0.5909090909090909,0.375,1.21,56.899354671516484,57.766151634153594,43.7952863204823,,xml_structural,false
khuzait_heavy_lancer,Khuzait Heavy Lancer,26.0,khuzait,Cavalry,0,130.0,60.0,130.0,20.0,20.0,60.0,150.0,60.0,True,True,False,False,False,False,108.03178571428572,,0.0,0.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,79.75179810592479,0.0,75.72463768115942,0.0,0.25,0.5909090909090909,0.375,1.23,,82.16684333650059,47.5959642205581,,xml_structural,false
khuzait_heavy_lancer,Khuzait Heavy Lancer,26.0,khuzait,Cavalry,1,130.0,60.0,130.0,20.0,20.0,60.0,150.0,60.0,True,True,False,False,False,False,104.59428571428572,,0.0,0.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,77.21414861530025,0.0,75.72463768115942,0.0,0.25,0.5909090909090909,0.375,1.23,,79.85821601284884,47.23636995349598,,xml_structural,false
khuzait_heavy_lancer,Khuzait Heavy Lancer,26.0,khuzait,Cavalry,2,130.0,60.0,130.0,20.0,20.0,60.0,150.0,60.0,True,True,False,False,False,False,101.90678571428572,,0.0,0.0,khuzait_mace_3_t4,Mace,mace,38.7,,0.0,,0.0,khuzait_nomad,5.0,main_or_minor_line,75.23016810444834,0.0,70.10869565217392,0.0,0.25,0.5909090909090909,0.375,1.23,,77.20177172800548,43.663515913795294,,xml_structural,false
khuzait_horse_archer,Khuzait Horse Archer,21.0,khuzait,HorseArcher,0,100.0,45.0,45.0,100.0,15.0,60.0,100.0,60.0,False,True,True,False,True,False,59.9925,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,44.2879816920124,76.30470016207455,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.1800000000000002,38.90192618700027,34.74112198308803,32.32789945866613,,xml_structural,false
khuzait_horse_archer,Khuzait Horse Archer,21.0,khuzait,HorseArcher,1,100.0,45.0,45.0,100.0,15.0,60.0,100.0,60.0,False,True,True,False,True,False,59.05500000000001,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,43.59589546729662,76.30470016207455,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.1800000000000002,38.8123144000102,34.11149634936482,32.229828294921916,,xml_structural,false
khuzait_horse_archer,Khuzait Horse Archer,21.0,khuzait,HorseArcher,2,100.0,45.0,45.0,100.0,15.0,60.0,100.0,60.0,False,True,True,False,True,False,60.43,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,khuzait_nomad,4.0,main_or_minor_line,44.61095526354643,76.30470016207455,75.72463768115942,0.0,0.45454545454545453,0.45454545454545453,0.375,1.1800000000000002,38.943745020928965,35.034947278825506,32.37366600174676,,xml_structural,false
khuzait_horseman,Khuzait Horseman,16.0,khuzait,Cavalry,0,70.0,40.0,70.0,30.0,10.0,40.0,70.0,30.0,True,True,False,False,False,False,53.831785714285715,,0.0,0.0,khuzait_lance_1_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,khuzait_nomad,3.0,main_or_minor_line,39.73998650102297,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.25,1.1500000000000001,,46.710996405464805,23.407582272440106,,xml_structural,false
khuzait_horseman,Khuzait Horseman,16.0,khuzait,Cavalry,1,70.0,40.0,70.0,30.0,10.0,40.0,70.0,30.0,True,True,False,False,False,False,56.081785714285715,,0.0,0.0,khuzait_lance_1_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,khuzait_nomad,3.0,main_or_minor_line,41.40099344034085,0.0,81.95652173913044,0.0,0.25,0.3181818181818182,0.25,1.1500000000000001,,48.22209792640048,23.642953065426227,,xml_structural,false
