troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
rohan_eastemnet_lance_rider,[Rohan] East Emnet Lance Rider,vlandia,11.000000,Cavalry,cavalry,1,1.000000,1.000000,81.000000,21.650000,400.000000,9.000000,25.000000,60.000000,49.000000,68.000000,32.000000,32.000000,t3_vlandia_horse,,55.000000,85.000000,85.000000,17.419931,66.666667,64.285714,31.250000,50.000000,56.936275,13.414634,33.174251,33.574492,112,113,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_westemnet_rider,[Rohan] West Emnet Rider,vlandia,11.000000,Cavalry,cavalry,1,1.000000,1.000000,81.000000,21.650000,400.000000,9.000000,25.000000,60.000000,49.000000,68.000000,32.000000,32.000000,t3_vlandia_horse,,55.000000,85.000000,70.000000,17.419931,66.666667,64.285714,31.250000,50.000000,56.936275,9.756098,33.174251,33.208638,112,116,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_scout,[Rohan] Wold Scout,vlandia,11.000000,HorseArcher,cavalry,1,1.000000,1.000000,81.000000,21.650000,400.000000,9.000000,25.000000,60.000000,49.000000,68.000000,32.000000,32.000000,t3_vlandia_horse,,60.000000,95.000000,50.000000,17.419931,66.666667,64.285714,31.250000,50.000000,57.769608,4.878049,33.174251,32.804166,112,118,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_arn_cavalry,[Gondor] Arndir Cavalry,gondor,26.000000,Cavalry,cavalry,1,0.000000,1.000000,144.000000,43.800000,0.000000,0.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,120.000000,165.000000,200.000000,52.025444,0.000000,0.000000,31.250000,8.333333,60.759804,41.463415,33.096055,36.699166,115,107,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_horse_scout,[Rhûn] Kharaghûl Horse Scout,khuzait,21.000000,HorseArcher,cavalry,1,0.000000,1.000000,144.000000,34.600000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,115.000000,168.000000,100.000000,37.652048,0.000000,0.000000,62.500000,16.666667,73.779412,17.073171,32.992691,35.479411,116,110,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_horse_archer,[Rhûn] Kharaghûl Horse Archer,khuzait,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,146.000000,34.100000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,130.000000,218.000000,140.000000,36.870885,0.000000,0.000000,62.500000,16.666667,77.946078,26.829268,32.602109,36.559222,117,108,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
balcoth_horse_archer,[Rhûn] Balcoth Horse Archer,khuzait,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,140.000000,33.800000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,130.000000,218.000000,140.000000,36.402187,0.000000,0.000000,62.500000,16.666667,77.946078,26.829268,32.367760,36.371743,118,109,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
far_rhun_horseman,[Rhûn] Far-Rhun Horseman,khuzait,16.000000,Cavalry,cavalry,1,1.000000,1.000000,135.000000,32.550000,245.000000,1.000000,12.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,90.000000,113.000000,115.000000,34.449280,40.833333,7.142857,15.000000,50.000000,58.705882,20.731707,31.706783,33.309185,119,114,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
isengard_orc_warg_rider_v2,[Isengard] Orc Warg Rider,isengard,11.000000,Cavalry,cavalry,1,1.000000,1.000000,102.000000,30.800000,550.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,70.000000,70.000000,75.000000,31.715210,91.666667,7.142857,0.000000,0.000000,3.333333,10.975610,29.964748,25.402693,120,127,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_warg_tamer,[Gundabad] Pale Uruk Wolf Rider,gundabad,31.000000,Cavalry,cavalry,5,1.000000,1.000000,146.000000,33.800000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,135.000000,205.000000,255.000000,36.402187,75.000000,7.142857,0.000000,0.000000,14.583333,54.878049,29.808236,30.792727,121,122,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_camelscout,[Harad] Camel Scout,aserai,16.000000,Cavalry,cavalry,1,1.000000,1.000000,96.000000,33.900000,245.000000,1.000000,10.000000,25.000000,44.000000,60.000000,20.000000,20.000000,camel,,85.000000,110.000000,95.000000,36.558420,40.833333,7.142857,12.500000,20.833333,53.235294,15.853659,29.344686,30.384644,122,123,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
isengard_orc_warg_raider_v2,[Isengard] Orc Warg Raider,isengard,16.000000,Cavalry,cavalry,1,1.000000,1.000000,114.000000,32.900000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,95.000000,100.000000,115.000000,34.996094,75.000000,7.142857,0.000000,0.000000,5.833333,20.731707,29.105190,25.940656,123,126,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
wainrider_horseman,[Rhûn] Wainrider Horseman,khuzait,26.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,35.750000,220.000000,1.000000,10.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,,120.000000,178.000000,210.000000,39.448722,36.666667,7.142857,12.500000,0.000000,62.308824,43.902439,28.081504,33.086329,124,117,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_youth,[Rhûn] Kharaghûl Youth,khuzait,11.000000,Cavalry,cavalry,1,1.000000,1.000000,90.000000,22.400000,360.000000,1.000000,12.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,65.000000,83.000000,75.000000,18.591675,60.000000,7.142857,15.000000,50.000000,56.205882,10.975610,26.652980,28.040533,125,125,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_rider,[Rhûn] Kharaghûl Rider,khuzait,16.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,24.900000,245.000000,1.000000,12.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,90.000000,113.000000,115.000000,22.497489,40.833333,7.142857,15.000000,50.000000,58.705882,20.731707,25.730887,28.528469,126,124,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
orc_warg_scout,[Isengard] Orc Warg-Rider Scout,isengard,11.000000,Cavalry,cavalry,1,1.000000,1.000000,104.000000,24.900000,550.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,70.000000,70.000000,75.000000,22.497489,91.666667,7.142857,0.000000,0.000000,3.333333,10.975610,25.355887,21.715604,127,132,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_despoiler_of_the_vale,[Gundabad] Despoiler of the Vale,gundabad,26.000000,HorseArcher,cavalry,6,0.000000,1.000000,180.000000,42.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,130.000000,195.000000,140.000000,49.603839,0.000000,0.000000,0.000000,0.000000,13.750000,26.829268,24.801919,23.899462,128,130,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_elephant_rider,[Aharad] Elephant Rider,aserai,51.000000,Cavalry,cavalry,1,0.000000,1.000000,71.000000,16.150000,0.000000,0.000000,80.000000,0.000000,10.000000,10.000000,125.000000,125.000000,taom_war_elephant,outsized mount,220.000000,385.000000,380.000000,8.827140,0.000000,0.000000,100.000000,0.000000,38.651961,85.365854,24.413570,31.932637,129,120,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mordor_warg_beastmaster,[Mordor] Nurn Beast Master,mordor,26.000000,Cavalry,cavalry,1,0.000000,1.000000,138.000000,41.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,110.000000,155.000000,190.000000,48.432095,0.000000,0.000000,0.000000,0.000000,10.416667,39.024390,24.216047,24.316943,130,129,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mordor_warg_ravager,[Mordor] Nurn Warg Ravager,mordor,21.000000,Cavalry,cavalry,1,0.000000,1.000000,138.000000,41.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,95.000000,115.000000,140.000000,48.432095,0.000000,0.000000,0.000000,0.000000,7.083333,26.829268,24.216047,22.764098,130,131,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dunland_falcon_archer,[Dunland] Hebog-lûth Scout,empire,21.000000,Cavalry,cavalry,1,0.000000,1.000000,96.000000,31.300000,0.000000,0.000000,15.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,,120.000000,115.000000,145.000000,32.496373,0.000000,0.000000,18.750000,0.000000,61.274510,28.048780,19.998187,24.930879,132,128,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_eastemnet_recruit,[Rohan] East Emnet Recruit,vlandia,6.000000,Cavalry,cavalry,1,1.000000,1.000000,31.000000,10.550000,400.000000,9.000000,25.000000,0.000000,45.000000,50.000000,20.000000,20.000000,steppe_war_horse,,45.000000,70.000000,40.000000,0.078116,66.666667,64.285714,31.250000,0.000000,46.225490,2.439024,19.503344,20.469127,133,133,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_westemnet_recruit,[Rohan] West Emnet Recruit,vlandia,6.000000,Cavalry,cavalry,1,1.000000,1.000000,31.000000,10.550000,400.000000,9.000000,25.000000,0.000000,45.000000,50.000000,20.000000,20.000000,steppe_war_horse,,45.000000,70.000000,40.000000,0.078116,66.666667,64.285714,31.250000,0.000000,46.225490,2.439024,19.503344,20.469127,133,133,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_recruit,[Rohan] Wold Recruit,vlandia,6.000000,HorseArcher,cavalry,1,1.000000,1.000000,31.000000,10.550000,400.000000,9.000000,25.000000,0.000000,45.000000,50.000000,20.000000,20.000000,steppe_war_horse,,45.000000,70.000000,30.000000,0.078116,66.666667,64.285714,31.250000,0.000000,46.225490,0.000000,19.503344,20.225224,133,135,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
isengard_orc_warg_scout_v2,[Isengard] Orc Warg Scout,isengard,6.000000,Cavalry,cavalry,1,1.000000,1.000000,55.000000,17.250000,550.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,60.000000,55.000000,45.000000,10.545698,91.666667,7.142857,0.000000,0.000000,2.083333,3.658537,19.379992,16.078181,136,137,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mordor_warg_reaver,[Mordor] Nurn Warg Reaver,mordor,16.000000,Cavalry,cavalry,1,0.000000,1.000000,114.000000,32.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,80.000000,90.000000,95.000000,34.996094,0.000000,0.000000,0.000000,0.000000,5.000000,15.853659,17.498047,16.083803,137,136,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_scout,[Gundabad] Scout,gundabad,21.000000,HorseArcher,cavalry,5,0.000000,1.000000,152.000000,29.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,115.000000,145.000000,100.000000,29.840420,0.000000,0.000000,0.000000,0.000000,9.583333,17.073171,14.920210,14.601818,138,139,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mordor_warg_raider,[Mordor] Nurn Warg Raider,mordor,11.000000,Cavalry,cavalry,1,0.000000,1.000000,65.000000,20.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,55.000000,60.000000,55.000000,15.232675,0.000000,0.000000,0.000000,0.000000,2.500000,6.097561,7.616337,6.952826,139,142,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_warg_scout,[Dol Guldur] Warg Tracker,dolguldur,16.000000,Cavalry,cavalry,1,0.000000,1.000000,120.000000,19.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,97.000000,90.000000,118.000000,14.060931,0.000000,0.000000,0.000000,0.000000,5.000000,21.463415,7.030465,8.270713,140,140,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_mumakil_rider,[Aharad] Mumakil Rider,aserai,51.000000,Cavalry,cavalry,1,0.000000,1.000000,71.000000,16.150000,0.000000,0.000000,0.000000,0.000000,5.000000,5.000000,200.000000,200.000000,taom_mumakil,outsized mount,220.000000,385.000000,380.000000,8.827140,0.000000,0.000000,0.000000,0.000000,34.117647,85.365854,4.413570,15.479206,141,138,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
taom_spider_creature,Spider Rider,dolguldur,20.000000,Cavalry,cavalry,3,0.000000,1.000000,60.000000,10.500000,0.000000,0.000000,0.000000,0.000000,40.000000,80.000000,20.000000,20.000000,spider_mount_a,,80.000000,100.000000,100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.774510,17.073171,0.000000,7.584768,142,141,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
