troop_id,troop_name,roster_index,slot,item_id,item_name,family,item_kind,crafting_template,mount_state,source_row,source_reference,swing_damage,swing_speed,thrust_damage,thrust_speed,raw_speed_rating,stack_amount,evidence_grade,eligible_usage_pairs
myrish_militia_veteran_archer,Myrish Militia Veteran Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53453,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53453,,,,,,,crafted_unvalidated,0
myrish_militia_veteran_archer,Myrish Militia Veteran Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53460,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53460,,,,,,,crafted_unvalidated,0
myrish_militia_veteran_spearman,Myrish Militia Veteran Spearman,0,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53476,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53476,,,,,,,crafted_unvalidated,0
myrish_militia_veteran_spearman,Myrish Militia Veteran Spearman,0,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53477,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53477,,,,,,,crafted_unvalidated,0
myrish_militia_veteran_spearman,Myrish Militia Veteran Spearman,1,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53484,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53484,,,,,,,crafted_unvalidated,0
myrish_militia_veteran_spearman,Myrish Militia Veteran Spearman,1,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53485,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53485,,,,,,,crafted_unvalidated,0
myrish_noble_recruit,Myrish Noble Youth,0,Item0,empire_mace_1_t2,Spiked Club,melee,CraftedItem,Mace,dismounted,50576,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50576,,,,,,,crafted_unvalidated,0
myrish_recruit,Myrish Recruit,0,Item0,empire_sword_1_t2,Footman's Spatha,melee,CraftedItem,OneHandedSword,dismounted,50573,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50573,,,,,,,crafted_unvalidated,0
myrish_soldier,Myrish Soldier,0,Item0,empire_sword_2_t3,Spatha With Narrow Fuller,melee,CraftedItem,OneHandedSword,dismounted,50585,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50585,,,,,,,crafted_unvalidated,0
myrish_soldier,Myrish Soldier,0,Item1,western_spear_1_t2,Simple Commoner Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50586,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50586,,,,,,,crafted_unvalidated,0
myrish_warrior,Myrish Warrior,0,Item0,empire_sword_2_t3,Spatha With Narrow Fuller,melee,CraftedItem,OneHandedSword,dismounted,50604,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50604,,,,,,,crafted_unvalidated,0
myrish_warrior,Myrish Warrior,0,Item1,western_spear_5_t4,Fine Steel Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,50605,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50605,,,,,,,crafted_unvalidated,0
nightswatch_crossbowman,Night's Watch Crossbowman,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46829,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46829,,,,,,,crafted_unvalidated,0
nightswatch_defender,Night's Watch Defender,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46804,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46804,,,,,,,crafted_unvalidated,0
nightswatch_defender,Night's Watch Defender,0,Item2,western_spear_2_t2,Simple Short Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46806,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46806,,,,,,,crafted_unvalidated,0
nightswatch_elite_crossbowman,Night's Watch Elite Crossbowman,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46835,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46835,,,,,,,crafted_unvalidated,0
nightswatch_elite_ranger,Night's Watch Elite Ranger,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46859,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46859,,,,,,,crafted_unvalidated,0
nightswatch_horseman,Night's Watch Horseman,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,mounted,46819,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46819,,,,,,,crafted_unvalidated,0
nightswatch_horseman,Night's Watch Horseman,0,Item2,western_spear_3_t3,Tall Tipped Long Spear,melee,CraftedItem,TwoHandedPolearm,mounted,46821,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46821,,,,,,,crafted_unvalidated,0
nightswatch_master_crossbowman,Night's Watch Master Crossbowman,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46843,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46843,,,,,,,crafted_unvalidated,0
nightswatch_master_ranger,Night's Watch Master Ranger,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46867,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46867,,,,,,,crafted_unvalidated,0
nightswatch_militia_archer,Night's Watch Militia Archer,0,Item3,peasant_hammer_1_t1,Blacksmith Hammer,melee,CraftedItem,Mace,dismounted,52511,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52511,,,,,,,crafted_unvalidated,0
nightswatch_militia_archer,Night's Watch Militia Archer,1,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52517,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52517,,,,,,,crafted_unvalidated,0
nightswatch_militia_archer,Night's Watch Militia Archer,2,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52523,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52523,,,,,,,crafted_unvalidated,0
nightswatch_militia_archer,Night's Watch Militia Archer,3,Item3,peasant_hammer_2_t1,Wooden Hammer,melee,CraftedItem,Mace,dismounted,52529,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52529,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,0,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52560,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52560,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,0,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52561,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52561,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,1,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52566,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52566,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,1,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52567,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52567,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,2,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52572,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52572,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,2,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52573,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52573,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,3,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52578,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52578,,,,,,,crafted_unvalidated,0
nightswatch_militia_spearman,Night's Watch Militia Spearman,3,Item1,peasant_hatchet_1_t1,Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52579,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52579,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_archer,Night's Watch Militia Veteran Archer,0,Item3,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52535,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52535,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_archer,Night's Watch Militia Veteran Archer,1,Item3,battania_axe_1_t2,Highland Hatchet,melee,CraftedItem,OneHandedAxe,dismounted,52542,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52542,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_archer,Night's Watch Militia Veteran Archer,2,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52549,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52549,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_archer,Night's Watch Militia Veteran Archer,3,Item3,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52556,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52556,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,0,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52584,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52584,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,0,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52585,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52585,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,1,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52590,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52590,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,1,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52591,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52591,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,2,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52596,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52596,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,2,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52597,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52597,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,3,Item0,northern_spear_1_t2,Short Simple Raider Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,52603,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52603,,,,,,,crafted_unvalidated,0
nightswatch_militia_veteran_spearman,Night's Watch Militia Veteran Spearman,3,Item1,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,52604,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=52604,,,,,,,crafted_unvalidated,0
nightswatch_protector,Night's Watch Protector of the Realm,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46876,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46876,,,,,,,crafted_unvalidated,0
nightswatch_ranger,Night's Watch Ranger,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46851,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46851,,,,,,,crafted_unvalidated,0
nightswatch_ranger_recruit,Night's Watch Ranger Recruit,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46788,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46788,,,,,,,crafted_unvalidated,0
nightswatch_recruit,Night's Watch Recruit,0,Item0,sturgia_axe_2_t2,Galloglaich Axe,melee,CraftedItem,OneHandedAxe,dismounted,46785,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46785,,,,,,,crafted_unvalidated,0
nightswatch_shieldbrother,Night's Watch Shieldbrother,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46797,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46797,,,,,,,crafted_unvalidated,0
nightswatch_shieldbrother,Night's Watch Shieldbrother,0,Item2,western_spear_2_t2,Simple Short Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46799,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46799,,,,,,,crafted_unvalidated,0
nightswatch_soldier,Night's Watch Soldier,0,Item0,vlandia_sword_1_t2,Iron Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46794,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46794,,,,,,,crafted_unvalidated,0
nightswatch_stalwart,Night's Watch Stalwart,0,Item0,broad_arming_sword_t4,Broad Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,46811,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46811,,,,,,,crafted_unvalidated,0
nightswatch_stalwart,Night's Watch Stalwart,0,Item2,western_spear_3_t3,Tall Tipped Long Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,46813,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=46813,,,,,,,crafted_unvalidated,0
norvos_acolyte,Norvoshi Acolyte,0,Item0,norvoshi_long_axe,Norvoshi Long Axe,melee,CraftedItem,TwoHandedPolearm,dismounted,49774,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49774,,,,,,,crafted_unvalidated,0
norvos_acolyte,Norvoshi Acolyte,0,Item1,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49775,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49775,,,,,,,crafted_unvalidated,0
norvos_archer,Norvoshi Archer,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49752,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49752,,,,,,,crafted_unvalidated,0
norvos_axeman,Norvoshi Axeman,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49696,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49696,,,,,,,crafted_unvalidated,0
norvos_axeman,Norvoshi Axeman,0,Item1,aserai_2haxe_1_t3,Short Handled Tabar,melee,CraftedItem,TwoHandedAxe,dismounted,49698,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49698,,,,,,,ambiguous_slot,0
norvos_bearded_priest,Norvoshi Bearded Priest,0,Item0,norvoshi_long_axe,Norvoshi Long Axe,melee,CraftedItem,TwoHandedPolearm,dismounted,49779,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49779,,,,,,,crafted_unvalidated,0
norvos_bearded_priest,Norvoshi Bearded Priest,0,Item1,dorne_sword,Essosi Sword,melee,CraftedItem,OneHandedSword,dismounted,49780,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49780,,,,,,,crafted_unvalidated,0
norvos_bowman,Norvoshi Bowman,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49747,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49747,,,,,,,crafted_unvalidated,0
norvos_cavalry,Norvoshi Cavalry,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,mounted,49727,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49727,,,,,,,crafted_unvalidated,0
norvos_cavalry,Norvoshi Cavalry,0,Item2,eastern_spear_4_t4,Fine Steel Leaf Spear,melee,CraftedItem,TwoHandedPolearm,mounted,49729,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49729,,,,,,,crafted_unvalidated,0
norvos_elite_archer,Norvoshi Elite Archer,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49759,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49759,,,,,,,crafted_unvalidated,0
norvos_footman,Norvoshi Footman,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49679,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49679,,,,,,,crafted_unvalidated,0
norvos_horseman,Norvoshi Horseman,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,mounted,49719,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49719,,,,,,,crafted_unvalidated,0
norvos_horseman,Norvoshi Horseman,0,Item2,khuzait_lance_1_t3,Light Steppe Rider Lance,melee,CraftedItem,TwoHandedPolearm,mounted,49720,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49720,,,,,,,crafted_unvalidated,0
norvos_initiate,Norvoshi Initiate,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49675,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49675,,,,,,,crafted_unvalidated,0
norvos_master_archer,Norvoshi Master Archer,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49766,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49766,,,,,,,crafted_unvalidated,0
norvos_master_axeman,Norvoshi Master Axeman,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49703,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49703,,,,,,,crafted_unvalidated,0
norvos_master_axeman,Norvoshi Master Axeman,0,Item2,aserai_2haxe_1_t3,Short Handled Tabar,melee,CraftedItem,TwoHandedAxe,dismounted,49705,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49705,,,,,,,crafted_unvalidated,0
norvos_militia_archer,Norvoshi Militia Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53711,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53711,,,,,,,crafted_unvalidated,0
norvos_militia_archer,Norvoshi Militia Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53717,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53717,,,,,,,crafted_unvalidated,0
norvos_militia_spearman,Norvoshi Militia Spearman,0,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53734,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53734,,,,,,,crafted_unvalidated,0
norvos_militia_spearman,Norvoshi Militia Spearman,0,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53735,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53735,,,,,,,crafted_unvalidated,0
norvos_militia_spearman,Norvoshi Militia Spearman,1,Item0,eastern_spear_1_t2,Jagged Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53740,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53740,,,,,,,crafted_unvalidated,0
norvos_militia_spearman,Norvoshi Militia Spearman,1,Item1,small_spurred_axe_t2,Small Spurred Axe,melee,CraftedItem,OneHandedAxe,dismounted,53741,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53741,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_archer,Norvoshi Militia Veteran Archer,0,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53723,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53723,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_archer,Norvoshi Militia Veteran Archer,1,Item3,simple_sabre_sword_t2,Simple Saber ,melee,CraftedItem,OneHandedSword,dismounted,53730,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53730,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_spearman,Norvoshi Militia Veteran Spearman,0,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53746,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53746,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_spearman,Norvoshi Militia Veteran Spearman,0,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53747,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53747,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_spearman,Norvoshi Militia Veteran Spearman,1,Item0,eastern_spear_2_t3,Narrow Long Headed Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,53754,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53754,,,,,,,crafted_unvalidated,0
norvos_militia_veteran_spearman,Norvoshi Militia Veteran Spearman,1,Item1,khuzait_sword_2_t3,Straight Saber,melee,CraftedItem,OneHandedSword,dismounted,53755,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=53755,,,,,,,crafted_unvalidated,0
norvos_pikeman,Norvoshi Pikeman,0,Item2,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49711,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49711,,,,,,,crafted_unvalidated,0
norvos_pikeman,Norvoshi Pikeman,0,Item0,fine_pike_t4,Fine Pike,melee,CraftedItem,Pike,dismounted,49713,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49713,,,,,,,crafted_unvalidated,0
norvos_priestguard,Norvoshi Priest Guard,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,mounted,49737,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49737,,,,,,,crafted_unvalidated,0
norvos_priestguard,Norvoshi Priest Guard,0,Item2,eastern_spear_4_t4,Fine Steel Leaf Spear,melee,CraftedItem,TwoHandedPolearm,mounted,49739,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49739,,,,,,,crafted_unvalidated,0
norvos_recruit,Norvoshi Recruit,0,Item0,sturgia_sword_2_t3,Backsword,melee,CraftedItem,OneHandedSword,dismounted,49672,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49672,,,,,,,crafted_unvalidated,0
norvos_soldier,Norvoshi Soldier,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49684,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49684,,,,,,,crafted_unvalidated,0
norvos_spearman,Norvoshi Spearman,0,Item0,tzkurion_axe_t3,Broad Tzikourion,melee,CraftedItem,OneHandedAxe,dismounted,49689,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49689,,,,,,,crafted_unvalidated,0
norvos_spearman,Norvoshi Spearman,0,Item1,eastern_spear_4_t4,Fine Steel Leaf Spear,melee,CraftedItem,TwoHandedPolearm,dismounted,49691,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=49691,,,,,,,ambiguous_slot,0
oldtown_guardian,Guardian of Oldtown,0,Item0,vlandia_lance_3_t5,Heavy Knight Lance,melee,CraftedItem,TwoHandedPolearm,dismounted,48063,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48063,,,,,,,crafted_unvalidated,0
oldtown_guardian,Guardian of Oldtown,0,Item1,vlandia_polearm_1_t5,Voulge,melee,CraftedItem,TwoHandedPolearm,dismounted,48064,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48064,,,,,,,crafted_unvalidated,0
oldtown_guardian,Guardian of Oldtown,0,Item2,vlandia_sword_3_t4,Knightly Arming Sword,melee,CraftedItem,OneHandedSword,dismounted,48065,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=48065,,,,,,,crafted_unvalidated,0
pentoshi_archer,Pentoshi Archer,0,Item0,aserai_sword_1_t2,Iron Flyssa,melee,CraftedItem,OneHandedSword,dismounted,50480,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50480,,,,,,,crafted_unvalidated,0
pentoshi_cavalry,Pentoshi Cavalry,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,mounted,50519,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50519,,,,,,,crafted_unvalidated,0
pentoshi_cavalry,Pentoshi Cavalry,0,Item2,pentoshi_spear,Pentoshi Spear,melee,CraftedItem,TwoHandedPolearm,mounted,50521,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50521,,,,,,,crafted_unvalidated,0
pentoshi_elite_archer,Pentoshi Elite Archer,0,Item0,pentoshi_sword,Pentoshi Sword,melee,CraftedItem,OneHandedSword,dismounted,50502,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50502,,,,,,,crafted_unvalidated,0
pentoshi_footman,Pentoshi Footman,0,Item0,aserai_sword_1_t2,Iron Flyssa,melee,CraftedItem,OneHandedSword,dismounted,50469,data/realm_of_thrones/audit/realm_of_thrones_troop_equipment_audit.csv#row=50469,,,,,,,crafted_unvalidated,0
